diario,fecha,titulo noticia,contenido,link
Pagina 12,2025-01-22,"""Toto"" Caputo se baja del avión para ser el anfitrión del FMI","Lamisión del Fondo Monetario Internacional (FMI)que negociará un nuevo acuerdo con el Gobierno nacional ya está en Buenos Aires y se reunirá con el equipo económico para avanzar en el programa, tras  lareunión del presidente Javier Milei con la titular del organismomultilateral Kristalina Georgieva en Washington. El ministro de Economía, Luis Caputo, informó que regresó directo a Buenos Aires -mientras Milei siguió rumbo a Davos- para recibir a los funcionarios del fondo.
""Ya en Buenos Aires. Excelente el viaje a Washington. No pude acompañar al Presidente a Davos porque serán tres días de mucho trabajo entre la misión del Fondo, la licitación por adhesión anunciada ayer, y medidas que estamos terminando de diseñar desde la Secretaría de Comercio"", posteó Caputo, con esperanzas tras la vuelta de la asunción presidencial de Donald Trump en Estados Unidos.
El envío de la misión a Buenos Aires para negociar un nuevo acuerdo fue anunciado por la Directora Gerente del FMI, Kristalina Georgieva, el último domingo tras la reunión que mantuvo con el presidente Javier Milei. ""Nos gustaría trabajar con rapidez en un nuevo programa y llevarlo a nuestroboard.El impulso para nuevas formas es fuerte y es un buen momento para darle más viento a las velas de la Argentina"", dijo Georgieva tras la reunión con Milei.
El Gobierno negocia un nuevo programa que podría incluir un desembolso base de  11.000 millones de dólares para fortalecer las reservas y cumplir con el fin del cepo cambiario. En la previa de las negociaciones, Milei habló desde Davos y anunció la posibilidad de cumplir con el fin del cepo en caso de cerrar un nuevo endeudamiento con el FMI.  ""Nosotros estamos comprometidos a eliminar los controles de capital, a sacar el cepo, que es una herramienta de expropiación por parte del sector público. Lo que sucede es que soy liberal libertario, no liberal libertarado"", sostuvo el mismo que anunció una dolarización al minuto que asumía la presidencia.",https://www.pagina12.com.ar/798706-toto-caputo-se-baja-del-avion-para-ser-el-anfitrion-del-fmi
Pagina 12,2025-01-22,"Dólar blue, dólar hoy: a cuánto cotizan el miércoles 22 de enero de 2025","Seguí en vivo las cotizaciones de todos los tipos de dólar para este viernes.


El presidente Javier Milei sostuvo que eliminará el cepo cambiario si consigue un nuevo préstamo del Fondo Monetario Internacional (FMI) o por parte de fondos de inversión.
El mandatario aseguró que el financiamiento externo ""lo que hace es adelantar en el tiempo la salida del cepo"". ""Vamos a salir igual del cepo en algún momento, pero si conseguimos financiamiento la salida es más rápida"", puntualizó.
Y justificó: ""Nosotros estamos comprometidos a eliminar los controles de capital, a sacar el cepo, que es una herramienta de expropiación por parte del sector público. Lo que sucede es que soy liberal libertario, no liberal libertarado"".
En declaraciones a la agencia estadounidense Bloomberg, el presidente Javier Milei dijo que consideraría una salida del Mercosur ""si esa fuera la condición extrema"" para lograr un acuerdo de libre comercio con Estados Unidos.
Aún así, el ultraderechista aseguró que su intención principal es conseguir que los integrantes del Mercosur puedan ""avanzar de manera independiente para trabajar acuerdos comerciales"".
""Argentina ha decidido volver a integrarse al mundo. Hay que abrir la economía y el Mercosur no puede constituir una traba. Trabajar con Estados Unidos, pero también trabajamos puertas adentro del Mercosur para que no sea un impedimento"", matizó.
El Ministerio de Economía convocó a un canje voluntario de deuda con el objetivo de postergar parte de los pagos en pesos correspondientes a once títulos que vencen entre mayo y noviembre de este año. El objetivo es postergar los compromisos a 2026.
La operación se realizará este viernes y se propone descomprimir una porción considerables de los vencimientos pautados para ese lapso de 2025.
La Secretaría de Finanzas invita, en los términos del artículo 2 del Decreto 846/24, a los tenedores de los siguientes Títulos Elegibles a participar de una operación de conversión de su título, por una Canasta de instrumentos del Tesoro Nacional.
Por Vardan Bleyan
De Florianópolis a Pipa, lasplayas de Brasildesbordan de argentinos que disfrutan las mieles de losbajos precios.Al otro lado de la Cordillera, enChilese repite el panorama: a diario miles cruzan en avión, auto o micros enviajes de turismo y comprasdonde los shoppings y centros comerciales son añorados por los costos convenientemente accesibles. Dentro del país, los datos no son alentadores:la ocupación hotelera de varios de los principales destinos turísticos está en torno al 50 por ciento. ¿Ahora sí los dólares los ponemos los argentinos?
En diciembre,el consumo volvió a caer en la comparación anual, en un 3,4%, de acuerdo a la medición de la Cámara Argentina de Comercio y Servicios (CAC). De esta forma, cerró el 2024 con unamerma del 7,4% frente a 2023, lo cual da una idea del saldo del primer año de Milei en materia de bienestar material de la población.
El crudo Brent cerró con una baja de 1,3 por ciento, cotizando a 79,11 dólares por barril. Por su parte, el petróleo ligero estadounidense WTI para entrega en febrero registró una caída de 2,2 por ciento, ubicándose en 76,19 dólares por barril. Los futuros del WTI para marzo, que actualmente concentran mayor actividad de negociación, también descendieron un 1,9 por ciento, cerrando en 75,93 dólares por barril.El precio internacional del petróleo inició el año con caídas, marcadas por las declaraciones del nuevo presidente de Estados Unidos, Donald Trump, quien en su primer día en el cargo declaró una emergencia energética. Esta medida generó preocupaciones sobre un posible aumento en la producción de petróleo en Estados Unidos, exacerbando las expectativas de un exceso de oferta en el mercado global durante el año.
Laocupación hotelera cayó un 4,9 por ciento interanual en noviembre, con bajas en pernoctaciones de viajeros residentes y las de no residentes que se ubicaron en 4,3 y 6,6 por ciento, respectivamente, de acuerdo a los datos publicados por el Instituto Nacional de Estadística y Censos (Indec). }
El desplome de la actividad anticipa los números negativos de la temporada de verano, empujados por el crecimiento del turismo emisivo al exterior y la pérdida del poder adquisitivo de los salarios.
El ministro de Desregulación y Transformación del Estado, Federico Sturzenegger, fue invitado a formar parte del Consejo Asesor sobre Emprendimiento y Crecimiento del Fondo Monetario Internacional (FMI). El organismo internacional muestra su rol a favor del ajuste y premia a un funcionario que apunta a desarmar el Estado.
La designación llegó de la mano de Kristalina Georgieva, directora gerente del organismo, quien destacó el impacto de las reformas económicas de recorte del sector público que viene implementando el gobierno argentino.
El dólar oficial abre a $1,026,50 para la compra y $1,066,50 para la venta, mientras el blue opera a $1.215 para la compra y $1.235 para la venta.
Por Mara Pedrazzoli
Las importaciones de alimentos se aceleraron en diciembre de 2024, profundizando así la tendencia observada a lo largo del año: frutas, hortalizas pero también alimentos procesados empezaron a ingresar provenientes de países limítrofes, desde donde aseguran que el cambio de Gobierno los benefició.
Las economías regionales pero también otra producción local se verán amenazadas en 2025 por el retraso cambiario y la desregulación de importaciones. Ayer el Gobierno modificó elCódigo Alimentario Argentinopara facilitar las importaciones y exportaciones de alimentos.",https://www.pagina12.com.ar/798625-dolar-blue-dolar-hoy-a-cuanto-cotizan-el-miercoles-22-de-ene
Pagina 12,2025-01-22,Sturzenegger de los dos lados del mostrador,"El ministro de Desregulación y Transformación del Estado, Federico Sturzenegger, fue invitado a formar parte del Consejo Asesor sobre Emprendimiento y Crecimiento del Fondo Monetario Internacional (FMI). El organismo internacional muestra su rol a favor del ajuste y premia a un funcionario que apunta a desarmar el Estado.
La designación llegó de la mano de Kristalina Georgieva, directora gerente del organismo, quien destacó el impacto de las reformas económicas de recorte del sector público que viene implementando el gobierno argentino.
“El mundo está expectante ante Argentina, donde las reformas favorables al mercado están revitalizando la economía de un modo que antes se creía imposible”, afirmó Georgieva en una columna publicada enThe Washington Post.
Sturzenegger participará, de manera virtual, en un seminario organizado por la Universidad de Princeton el próximo jueves 23 de enero. Bajo el título “La Motosierra y la desregulación: el primer año del gobierno de Javier Milei”, el evento contará con la presencia de Markus Brunnermeier, economista especializado en crisis económicas y política monetaria.
Además, el ministro será parte de la conferencia inaugural y participará en la Conference for Emerging Market Economies, organizada por el Ministerio de Finanzas de Arabia Saudita y el FMI. En este foro, se debatirán estrategias para fomentar el crecimiento en un contexto global marcado por profundas transformaciones.
En paralelo, Kristalina Georgieva anunció que una misión técnica del FMI viajará a Buenos Aires la próxima semana para avanzar en un nuevo programa con Argentina. Este anuncio se produjo tras una reunión de 75 minutos entre Georgieva y Milei en Washington. “Queremos avanzar rápidamente en un nuevo programa y presentarlo al board”, declaró Georgieva a la prensa argentina.",https://www.pagina12.com.ar/798497-sturzenegger-de-los-dos-lados-del-mostrador
Pagina 12,2025-01-22,Dólares bajo riguroso control,"El Banco Central realizó en enero intervenciones por más de 600 millones de dólares para evitar subas en los dólares financieros. Las reservas se ubicaron en su nivel más bajo desde que comenzó el año. Los activos bursátiles registraron un salto de precio luego de la asunción de Donald Trump y el entusiasmo con la posibilidad que lleguen nuevos dólares frescos para la Argentina.
En detalle, el Banc",https://www.pagina12.com.ar/798506-el-dolar-bajo-riguroso-control
Pagina 12,2025-01-22,Postergan definición del conflicto,"Hace una semana la multinacional Bridgestone había solicitado al Gobierno nacional la ampliación del Procedimiento Preventivo de Crisis (PPC) bajo el argumento de la caída de la demanda y lanecesidad de ajustar la producción, mientras desde el sindicato respondieron que se trataba de una maniobra fraudulenta y advirtieron por despidos. Luego de la primera audiencia entre las partes, el Gobierno medió y obtuvo una tregua: no hay cesantías, no hay paro.
Durante el encuentro de este lunes en la Secretaría de Trabajo de la Nación, los directivos de la firma y los dirigentes del Sindicato Único de Trabajadores del Neumático de Argentina (Sutna), encabezados por Alejandro Crespo, reafirmaron sus posturas. Mientras la compañía quiere reducir la producción y el empleo, el gremio defiende las fuentes de trabajo.
“Ante esta retracción del consumo y nivel de inventarios, Bridgestone debe reducir aun más sus niveles de producción adecuándolo a los escenarios de demanda”, sostuvieron representantes de esa industria.
Desde el Gobierno se comprometieron a analizar el pedido y convocaron a la Unidad de Crisis que evaluará la situación para expedirsesobre la extensión del PPC.En este períodolos involucrados se comprometieron a""no tomar medidas drásticas""que, de ejecutarse, serán sancionadas por la Secretaría de Trabajo ante el incumplimiento de la tregua.
“Estos intentos de reabrir el procedimiento preventivo de crisis sonilícitos e improcedentesy no existen causas objetivas reales que los justifiquen. Por eso, rechazamos terminantemente cualquier intento derecorte de personal”, remarcaron desde el Sutna, gremio que se encuentra en estado de alerta y movilización desde la semana pasada.
",https://www.pagina12.com.ar/798490-postergan-definicion-del-conflicto
Pagina 12,2025-01-22,Milei sepultó el nuevo IPC y hay fuertes internas en INDEC,Un mensaje en la red social X volvió a traer a la agenda diaria un tema quePágina I12viene advirtiendo desde hace un año: que la decisión del gobierno de Javier Milei de demorar la publicación de la nueva metodología de cálculo de inflación está subestimando consumos actuales que llevarían a los precios generales -sin romper la tendencia a la baja- a un escalón bastante más elevado que el actual.,https://www.pagina12.com.ar/798453-milei-sepulto-el-nuevo-ipc-y-hay-fuertes-internas-en-indec
Pagina 12,2025-01-22,Compra de trenes a China,"El Gobierno inició el proceso decompra de tres nuevas locomotoras diesel-eléctricasa la compañía china CRRC International CO LTD, que serán destinadas al servicio de la línea San Martín, que une Retiro con Pilar/Cabred, según informó un comunicado de la Secretaría de Transporte. La operación involucra un pago inicial de 2 millones de dólares. La línea San Martín actualmente opera con un diagrama de emergencia debido a la falta de locomotoras y la decisión se enmarca en la declaración de laEmergencia Ferroviaria. Además de las locomotoras para la línea San Martín, Trenes Argentinos firmó un acuerdo con la empresa china CRRC SIFANG por 130 millones de dólares para la adquisición de repuestos para las formaciones ferroviarias de las líneas Roca, Sarmiento y Mitre.",https://www.pagina12.com.ar/798471-compra-de-trenes-a-china
Pagina 12,2025-01-22,YPF apunta a exportar GNL,"YPF informó la firma de un Memorándum de Entendimiento con las empresas Oil and Natural Gas Corporation (OIL), Gas Authority of India Limited (GAIL) y Oil and Natural Gas Corporation Videsh Limited (OVL) de laIndia para la exportación de GNL, con un objetivo estimado de hasta 10 millones de toneladas al año. Además, el acuerdo contempla la cooperación en litio y otros minerales críticos y la exploración y producción de hidrocarburos. La firma del MOU cerró la gira que inició el presidente de YPF, Horacio Marín, en enero de este año por Israel, Corea y Japón con la finalidad de generar interés y abrir esos mercados algas producido de Vaca Muerta. El anuncio se enmarca dentro del proyecto Argentina LNG para la licuefacción de gas para su exportación a los principales mercados mundiales.",https://www.pagina12.com.ar/798467-ypf-apunta-a-exportar-gnl
Pagina 12,2025-01-22,Producción local bajo amenaza,"Las importaciones de alimentos se aceleraron en diciembre de 2024, profundizando así la tendencia observada a lo largo del año: frutas, hortalizas pero también alimentos procesados empezaron a ingresar provenientes de países limítrofes, desde donde aseguran que el cambio de Gobierno los benefició. Las economías regionales pero también otra producción local se verán amenazadas en 2025 por el retraso cambiario y la desregulación de importaciones. Ayer el Gobierno modificó elCódigo Alimentario Argentinopara facilitar las importaciones y exportaciones de alimentos.
En diciembre de 2024 la importación de alimentos aumentó un 82 por ciento respecto a los registros del último mes de 2023: las compras al exterior casi se duplicaron al pasar de 133 millones de dólares en diciembre de 2023 a 242 millones en el mismo mes de 2024, sostienen desde el Instituto para el Desarrollo Agroindustrial Argentino (IDAA) que dirige el ex ministro de Agricultura Julián Domínguez.
Las compras de alimentos marcaron así un nuevo récord, luego del crecimiento interanual del 61 por ciento que habían anotado en noviembre. Las primeras en despuntar, en línea con lo que resulta un deseo del Gobierno, de facilitar el ingreso de productos extranjeros promoviendo así un dudoso impacto anti-inflacionario.
La tendencia al crecimiento lineal de las importaciones de alimentos empezó en junio de este año, observa el informe que lleva la firma de Javier Preciado Patiño, del IDAA. Y vale agregar que a partir de ese mes se produjo un cambio en la tendencia general de las importaciones, con una ralentización de la tasa de caída e incremento en el último mes. Sin embargo las compras totales cerraron el año 17,5 por ciento abajo que 2023.
Lo que los analistas ven es una profundización de la tendencia de fines de 2024 en 2025, en lo que hace a las compras de alimentos, debido al ánimo desregulador del Gobierno que también se vio plasmado en el decreto 35 que facilita las importaciones de alimentos provenientes depaíses desarrollados.
Lo que más preocupa es la importación de alimentos que tienen también producción local: “las condiciones macroeconómicas creadas por el Gobierno nacional (retraso cambiario), sumadas a una apertura indiscriminada del comercio exterior pueden ocasionar daños a las cadenas de valor locales involucradas”, apuntan desde el IDAA. Se trata del caso de los limones –economía regional por excelencia en Tucumán-, zanahorias, cebolla y tomate; entre otros.
Los alimentos importados provienen principalmente de países limítrofes. El primer caso comentado en el informe es el de los limones, en el cual ""las importaciones mensuales promedio fueron de 153 toneladas entre enero de 2021 y septiembre de 2024, pasando en octubre a 779 toneladas, en noviembre a 3.042 y en diciembre a 5.147 toneladas, marcando un aumento anual de casi 6 veces respecto de 2023”, advirtieron.
Otro caso que llama la atención es el de la cebolla, que según el IDAA pasó de sumar unas 467 toneladas en 2023 a 32.689 en 2024. Otras dos economías regionales que están en jaque por las importaciones son la zanahoria y el tomate. En el primer caso las compras externas pasaron de 194 toneladas en 2023 a 11.870 el año pasado. En el caso del tomate se importaron 233 toneladas en 2023 versus 13.871 en 2024.
“Estamos enviando productos pero no queremos que sea coyuntural”, dijo un funcionario del área de Agricultura y Ganadería del Paraguay, citado por el informe del IDAA. “El cambio de Gobierno nos ayudó”, agregó.
También integran la lista con fuertes aumentos en las importaciones el vino, el tomate elaborado y la yerba mate, que son alimentos procesados y que por ende involucran un mayor valor agregado en su procducción. En el caso del vino, las importaciones crecieron 594 por ciento en 2024, al totalizar 5.042 toneladas. Las compras externas de tomate elaborado aumentaron 197 por ciento (23.492 toneladas en 2024). En tanto, las de yerba mate crecieron un 83 por ciento: 11.610 toneladas, según los datos del IDAA.

Preciado Patiño apuntó a “las condiciones macroeconómicas y la política desregulatoria,” que lleva adelante el Gobierno en materia de comercio exterior, como un riesgo para el entramado productivo local. Además,“todo indica que de cara a un año electoral, los lineamientos de la política macroeconómica y comercial se profundizarán”, señaló.
“De hecho,la decisión de desacelerar la devaluación programada del 2 al 1 por ciento mensual, contra tasas de interés positivas, seguirá fortaleciendo el peso frente al dólar, favoreciendo las importaciones. Por otra parte el gobierno ve, a nuestro entender erróneamente, que facilitar la importación de alimentos contribuirá a bajar precios y controlar la inflación”, concluyó en el informe.",https://www.pagina12.com.ar/798523-produccion-local-bajo-amenaza
Pagina 12,2025-01-22,"El consumo quedó 7,4 abajo del '23","En diciembre,el consumo volvió a caer en la comparación anual, en un 3,4%, de acuerdo a la medición de la Cámara Argentina de Comercio y Servicios (CAC). De esta forma, cerró el 2024 con unamerma del 7,4% frente a 2023, lo cual da una idea del saldo del primer año de Milei en materia de bienestar material de la población.
Un dato positivo es quetendencialmente el consumo se viene recuperando, con una mejora desestacionalizada frente a noviembre del 1,9%, según el informe. Luego del golpazo al bolsillo que significó elfogonazo inflacionario de los primeros meses posteriores a la megadevaluaciónque aplicó Milei apenas inició su gestión, la dinámica de los precios se desaceleró, conforme la crisis, y los salarios empezaron a pelear un poco más de cerca. Este cuadro se verificó en mayor o menor medida para lostrabajadores formales del sector privado; mucho peor es la situación para los empleados públicos y para los trabajadores informales. Ni hablar de aquellos queperdieron su trabajo o redujeron fuerte su carga horaria.
En diciembre, si se analiza la situación rubro por rubro se observan caídas generalizadas respecto a los valores del mismo mes de 2023. Según la CAC,indumentaria y calzadomostró en el último mes del año una caída de 8,9% interanual, mientras quetransporte y vehículosregistró una merma del 1,1% en diciembre.
""A pesar de un leve incremento interanual en los patentamientos de automóviles, eluso de la naftacayó 5% interanual y traccionó el índice a la baja"", dice el reporte, y agrega que ""recreación y culturamostró en diciembre un decrecimiento de 12,3%. Un ingreso real que continúa en niveles bajos y un dólar relativamente barato respecto al año pasado que incentiva los viajes al exterior ha explicado la caída del rubro"". En cuanto al segmento devivienda, alquileres y servicios públicos, la caída fue de 1,6%. ""Un diciembre relativamente fresco disminuyó la demanda eléctrica y traccionó el índice hacia abajo"", argumentó la CAC.
""Con respecto al resto de los rubros, estos experimentaron una contracción estimada de 2% interanual en diciembre, posicionándose en niveles 1,2% por debajo de los niveles prepandemia"", agrega la entidad empresaria.
Asimismo, el consumo masivo cayó durante todo el año y el breve cambio de tendencia que se verificó en octubre se cortó rápidamente en diciembre, con una baja desestacionalizada de 1,9% respecto a noviembre.
A pesar de estepanorama ciertamente gris, la CAC apoya de forma incondicional al gobierno de Milei. ""Se proyecta que el consumo masivo repunte durante 2025 yrecupere gran parte del terreno perdido, con una base más genuina que en 2023.El modelo económico actual no se ve orientado a generar booms de consumo sino, más bien, a crear un fuerte incremento de la inversión y condiciones de estabilidad macroeconómicaque sostengan el crecimiento a mediano y largo plazo."", dice la Cámara.
El reporte se entusiasma con la estabilización de la inflación y la baja delcrawling pegal 1% mensual, lo cual permitiría contener aún más las presiones inflacionarias. En cambio, no realiza ninguna advertencia acerca del modelo anti-industrial que se está forjando al calor del dólar barato y la apertura importadora, el cualatenta directamente contra la generación de empleo y, al final del día, sobre las ventas en el mercado interno.La CAC se suma a la fantasía liberal de que Argentina puede vivir solamente de la fiesta financiera, las exportaciones del sector agropecuario y del sector energético y minero, ignorando el profundo entramado industrial que está en jaque.",https://www.pagina12.com.ar/798438-el-consumo-quedo-7-4-abajo-del-23
