diario,fecha,titulo noticia,contenido,link
Pagina 12,2025-04-15,El mapa de la informalidad,"De acuerdo al Indec, en el cuarto trimestre del año pasadola tasa de informalidad laboral se ubicó en el 42%, algo por encima del 41,4% que se registró en el último trimestre del 2023. La medición se realiza en base a la Encuesta Permanente de Hogares (EPH) sobre la situación en 31 aglomerados urbanos del país que concentran un total de 29,8 millones de personas. Además, la tasa de empleo se ubicó en el 45,7%.
El documento de informalidad laboral que publicó este lunes el Indec es unanovedad positiva, destacan expertos del tema, porque traza al detalla el vasto conjunto del mercado de trabajo que sufre la situación de no registro en sus derechos laborales. Uno de los mejores hallazgos es que casi un tercio de los informales trabajan en empresas (parcialmente) formales.
En el cuarto trimestre, la informalidad se ubicó en el 42%.Fue mayor en las mujeres, con el 43,4% que en los varones, para quienes se ubicó en el 40,9%.A nivel etario, el grupo más perjudicado fue el de hasta los 29 años, que sufre un nivel de informalidad del 59,7% en el caso de las mujeres y del 57,9% en el caso de los varones.
Al nivel de la categoría ocupacional, entre los asalariados, la informalidad se ubica en el 36,1%, mientras que entre los independientes, en el 56,9%. En este último caso, corresponde diferencial entre los patrones (cuya informalidad es del 19,7%) y los cuentapropistas, en donde la informalidad trepa hasta el 62,4%.
Según la rama de actividad, la mayor tasa de informalidad se da entre los trabajadores del servicio doméstico, con el 77%, seguido de la construcción, con el 76,6%. En tercer lugar, aparece hoteles y restaurantes, con el 63,2% y el comercio, con el 51,9%. Entre los grupos más bajos de informalidad está enseñanza (13,3%) y servicios sociales y de salud (24,8%).
Otra medición interesante tiene que ver con el""aporte"" en materia de informalidad laboralque hace cada uno de los principales sectores de la economía. Del 100% de los trabajadores informales, el sector del comercio aporta nada menos que el 22%, mientras que la construcción hace lo propio con el 15,6%. Le siguen en importancia el rubro del servicio doméstico, con el 11,6% de los trabajadores informales y la industria manufacturera, que explica el 8,4% de la cantidad de laburantes sin registro.
Entre los trabajadores informales, el 32,4% cuenta con el secundario completo, y el 10,3% tiene título universitario. En tanto, el 22,7% tiene secundario incompleto y el 15,8% tiene primario completo. Este panorama muestra que hay unacorrelación entre el bajo nivel educativo y la informalidad laboral, sobre todo al contrastar los datos respecto del sector formal del mercado de trabajo.
Entre los formales, el 38,4% posee título universitario completo, mientras que el 16% tiene universitario incompleto y el 29% tiene secundario completo. Los datos muestran un escenario de informalidad que es complejo y que poco tiene que ver con el mensaje que baja desde el propio gobierno nacional acerca de que laspersonas sin aportes ""evadieron impuestos"". En realidad, mayormente sufren de un sistema de exclusión.
""Muy necesario este nuevo informe del Indec sobre la informalidad laboral. Hasta entonces, solo la podíamos conocer para los asalariados (aprox 75% de los ocupados). Ahora podemos conocerla también para los no asalariados (aprox 25% restante). No sólo eso, sino que también permite medir el empleo informal en empresas que son formales, o el empleo ""en gris"" (donde parte del sueldo se hace en negro)"", consideró Daniel Schteingart, Curador de Argendata.
Schteingart destacó que ""en términos absolutos, el 42% equivale a casi 9 millones de personas. El 58% restante que es formal equivale a unos 12 millones"" y advierte que ""31% del empleo informal se da en empresas que son formales. Un ejemplo es una empresa que está registrada ante AFIP y tiene algunos trabajadores en blanco, pero otros en negro, y el 69% restante del empleo informal se da en unidades productivas que son informales y hogares que contratan servicio doméstico en negro"".",https://www.pagina12.com.ar/818236-el-mapa-de-la-informalidad
Pagina 12,2025-04-15,Milei apuró al campo para que venda,"El Gobierno necesita que lafortaleza circunstancial en las reservas del Banco Centralque logró a partir del crédito con el FMI ancle las expectativas y así aparezcan las divisas ""genuinas"" de la economía. Por ello, envió unaseñal de presión al agro.
Hay malestar entre los productores del campo respecto de este tema.Por un lado, la reciente eliminación deldólar blend,que permitía liquidar una parte de la coel precio de venta de los granos, aunque hay que ver cómo sigue la dinámica de las cotizaciones.encarece los insumos para los productores",https://www.pagina12.com.ar/818214-milei-apuro-al-campo-para-que-venda
Pagina 12,2025-04-15,Devaluación del 13 al 15 por ciento sobre el dólar oficial anterior,"Este lunes comenzó a funcionar el nuevo esquema de bandas cambiarias y fue el primer día sin controles a la compra de dólares para las personas humanas. Las empresas todavía siguen con limitaciones para acceder a la divisa en el mercado oficial. Durante la jornada el Banco Nación buscó marcar la cancha del precio y fijó un precio de 1230 pesos para que puedan comprar los ahorristas minoristas. Los bancos privados por su parte operaron con un precio de 1250 pesos. Con respecto al dólar oficial mayorista del viernes pasado, representa un aumento de la cotización del 12 al 15 por ciento.En el gobierno buscaron mostrar la cotización del dólar minorista oficial como éxito del nuevo esquema cambiario. Luis Caputo, titular del Ministerio de Economía, insistió en que no se trata de una devaluación. “Una devaluación es cuando garantizás un mínimo del tipo de cambio. Nosotros no la estamos haciendo. Puede ser que de acá a un año el dólar valga pesos 970”, afirmó. El tipo de cambio oficial había cerrado el viernes pasado debajo de los 1100 pesos y este lunes subió más del 12 por ciento.
El Banco Central volvió a repetir que se compromete a mantener la flotación dentro del rango de bandas cambiarias de 1000 a 1400 pesos, pero dejó abierta la posibilidad de intervenir tanto con compras como con ventas para moderar movimientos bruscos, sin necesidad de que el tipo de cambio toque los extremos. Al mismo tiempo, uno de los puntos que se siguió de cerca en el mercado fue la suba de la tasa de interés.
Las entidades financieras aumentaron las tasas de los plazos fijos. El primero en moverse fue el Banco Nación, que subió el rendimiento de los plazos fijos al 37 por ciento. Entre los analistas de la city porteña explicaron que esta decisión fue resultado de una estrategia del Banco Central, que avanzó en la suspensión de la ventanilla de pases activos (recortando la liquidez del sistema).
El objetivo es reforzar el atractivo del peso y evitar una dolarización inmediata por parte de los ahorristas. La mejora en la tasa podría anticipar movimientos similares en otras entidades financieras durante los próximos días. El gobierno apuesta a un nuevo ciclo decarry tradepara reavivar la euforia financiera.

La reacción de los mercados al nuevo esquema cambiario fue de puro optimismo. Tanto los bonos en dólares como las acciones argentinas registraron una jornada de subas impactantes, alentada no sólo por la flexibilización cambiaria, sino también por el reciente acuerdo con el Fondo Monetario Internacional.
En el mercado de renta fija, los bonos soberanos en dólares treparon hasta 11 por ciento. Se destacaron el Bonar 2041 y el Global 2041, con subas de 10,1 por ciento. También ganaron fuerte el Global 2035 (10 ciento) y el Bonar 2035 (9,3 por ciento). El riesgo país medido por JP Morgan terminó en 890 puntos básicos. Se trata de una cifra que se ajustará a la baja fuerte en los próximos días.
El S&P Merval, por su parte, subió 4,2 por ciento en pesos y 11,1 por ciento en dólares. Las acciones más destacadas fueron Metrogas (19,5 por ciento), Transener (13,5 por ciento) y Grupo Supervielle (11 por ciento). En Nueva York, los ADRs de empresas argentinas también volaron. Grupo Supervielle lideró con un avance de 16,9 por ciento, seguido por Banco BBVA (15,7 por ciento) y Banco Macro (14,4 por ciento).
“Creemos que el dólar se mantendrá en este rango en el corto plazo, con chances de acercarse a la banda inferior gracias al ingreso de inversiones y mayor oferta de divisas”, apuntan algunos consultores y agentes de bolsa.
A la par de los movimientos económicos, la jornada estuvo marcada por una visita política de alto impacto. El secretario del Tesoro de Estados Unidos, Scott Bessent, se reunió con el presidente Javier Milei en la Casa Rosada y dejó una serie de declaraciones contundentes. Sin embargo, no ofreció nuevos fondos del Tesoro norteamericano para la Argentina y dejó claró que su visita fue principalmente política.
""Estoy orgulloso de apoyar a esta administración en sus esfuerzos incansables por volver a hacer grande a la Argentina"", sostuvo Bessent, con un claro guiño al rumbo económico oficial.
El funcionario, vinculado al expresidente Donald Trump, aseguró que muchas empresas estadounidenses ""están entusiasmadas con la idea de aportar capital a largo plazo"" al país. Bessent dijo haber venido para ""transmitir el optimismo"" que siente Estados Unidos respecto de ""la nueva Argentina"". Destacó que el Gobierno resolvió las ""escandalosas vulnerabilidades heredadas"" y puso fin al déficit fiscal, ""sentando las bases para un país donde las empresas puedan prosperar"".",https://www.pagina12.com.ar/818260-devaluacion-del-13-al-15-por-ciento-sobre-el-dolar-oficial-a
Pagina 12,2025-04-15,La vuelta del dólar puré,"Con la apertura del mercado oficial sin restricciones para los ahorristas minoristas, volvió el arbitraje conocido como ""dólar puré"", el cual consiste en comprar divisas al tipo de cambio oficial y revenderlas en el mercado informal o financiero. Esa maniobra deja una ganancia inmediata que en algunos momentos de este lunes llegó a 55 pesos por dólar. La brecha volvió a habilitar operaciones de cobertura y arbitraje cambiario.
Una de las novedades clave fue la eliminación del período de permanencia obligatorio, conocido como ""parking"", que regía para las operaciones con bonos utilizadas para acceder al dólar MEP. Quienes compraban títulos debían mantenerlos durante al menos un día hábil antes de venderlos y hacerse de los dólares.",https://www.pagina12.com.ar/818257-la-vuelta-del-dolar-pure
Pagina 12,2025-04-15,"Más de 1,8 millón para ser clase media","Durante marzo, las familias que residen en la Ciudad Autónoma de Buenos Aires (CABA) necesitaron ingresos de al menos 621.772 pesos para no ser catalogadas como indigentes,1.147.602 pesos para no ser pobresy de 1.804.267 pesos para ser consideradas de clase media, según estimaciones del Instituto de Estadísticas y Censos local (Idecba).
Las canastas que se utilizan para determinar la línea de lael número quedó por encima de la inflación porteña que en igual período fue del 3,2 por ciento.",https://www.pagina12.com.ar/818268-mas-de-1-8-millon-para-ser-clase-media
Pagina 12,2025-04-15,"¿Chubut, nueva potencia gasífera?","Tras confirmarse el descubrimiento deshale gasen el yacimiento Cerro Dragón, el gobierno de la provincia de Chubut autorizó la reconversión del contrato de concesión que solicitó Pan American Energy, para desarrollar la explotación no convencional del área. Esto supone, en una primera etapa, una inversión cercana a los 250 millones de dólares en un plan piloto presentado por PAE, para la perforación de cfracking",https://www.pagina12.com.ar/818252-chubut-nueva-potencia-gasifera
Pagina 12,2025-04-15,Cómo sigue la economía de Milei,"En el primer día de funcionamiento de las “bandas de flotación” el precio del dólar oficial quedó en 1.230 pesos. La suba del 13 por ciento quedó en un punto medio entre los 1.000 y los 1.400 pesos que estableció el nuevo régimen cambiario. Los mercados reaccionaron al alza y las listas de precios en comercios empezaron a llegar con subas. Cómo sigue el nuevo esquema ycuáles son las consecuencias para el poder adquisitivo de las familias, según los especialistas.",https://www.pagina12.com.ar/818266-como-sigue-la-economia-de-milei
Pagina 12,2025-04-15,Dificultades en los bancos para arrancar,"En el debut del nuevo esquema cambiario de bandas, el dólar oficial subió cerca del 12 por ciento y hubo problemas para realizar operaciones de los ahorristas minoristas en loshomebankingde las entidades financieras. Hubo más movimiento de lo normal y las plataformas registraron dificultades para operar.En el city porteña aseguraron que hubo más movimientos de lo habitual, con usuarios intentando comprar y sistemas que mostraron intermitencias o errores a lo largo de la jornada.
Al mismo tiempo, se registraron cambios en el comportamiento de los inversores con desarme de posiciones de fondos comunes de inversión y estrategias que apuntaron a recomodarse al nuevo esquema cambiario.
El Ministerio de Economía colocó este lunes unos 5 billones de pesos y en el  mercado no hubo demanda de los bonos dólarlinked. Así lo informó a última hora de la tarde el secretario de Finanzas, Pablo Quirno, luego de la reunión que el presidente Javier Milei mantuvo con el secretario del Tesoro de Estados Unidos, Scott Bessent.
En lo que respecta al dólarblue, hubo una caída de precios de más del 6 por ciento y cerró la jornada en 1285 pesos. Con menos restricciones para la compra de dólares en bancos, tuvo menos demanda.
Por su parte, las entidades financieras aumentaron las tasas de interés para los plazos fijos, en una medida que fue estimulada desde el Banco Central. El primero en mover la tasa fue el Banco Nación que la subió al 37 por ciento.",https://www.pagina12.com.ar/818262-dificultades-en-los-bancos-para-arrancar
Pagina 12,2025-04-14,Más colonia no se consigue,"El gobernador de Santa Fe decidió endeudar a la provincia en 150 millones de dólares, con el Banco de Desarrollo de América Latina y el Caribe (CAF), con una tasa de interés de 6,25%. Además hay que sumar 37,5 millones de otro crédito con financiamiento local, a tasa desconocida. Total: 187, 5 millones de dólares, a 18 años de plazo, “para un programa integral de logística que apunta a fortalecer la integración del gran Rosario con su complejo portuario, nodo estratégico del desarrollo productivo, mediante un programa de obras de infraestructura”.Traducido al santafesino básico -sin el humo pullarista- significa tomar deuda para ejecutar una obra pública, pergeñada de acuerdo con las necesidades de grandes cerealeras exportadoras. Un verdadero traje a medida -que vamos a pagar todos- para exclusivo  beneficio de los grupos monopólicos, que muy poco aportan al bienestar de la provincia. Los dueños de los puertos privados sobre el Paraná, necesitan optimizar la operatoria de carga y descarga de camiones, para reducir sus costos operativos. En la temporada granífera llegan al conurbano rosarino unos 2.5 millones de camiones de 30 Tn cada uno. Un barco granelero parado (sin cargar) genera un sobrecosto de entre 12.000 y 15.000 dólares diarios. Sumado esto a las altas multas por incumplimiento de contrato que ocasionan las demoras en la carga.
El objetivo central de esta obra es reducir los costos operativos y logísticos de las mega exportadoras (Cargill, Cofco, ADM, Bunge, AGD, Vicentín, Dreyfus, etc) que explican el 90 % del comercio de granos de nuestro país. Hablamos de 35.100 millones de dólares (depende el año) Si tanto el negocio como el caos de tránsito lo generan ellos, y plata no les falta: por qué nos lo hacen pagar a todos los santafesinos? Sencillo: porque la UCR y sus aliados, que ganaron las elecciones ampliamente, se lo permiten.
¿Quién le sugirió esta “brillante idea” a Pullaro? ¿El parlamento? ¿Las organizaciones vecinales, gremiales o sociales? NO. La inefable Bolsa de Cereales de Rosario:“Para la elaboración del proyecto, el gobierno provincial tomó como uno de los insumos fundamentales el detalle de obras prioritarias que la Bolsa de Comercio había incorporado a su agenda de asuntos públicos”.Pregunto:¿No sería más lógico que esa obra de modernización de accesos a SUS puertos, la paguen los que se benefician -que son los que “fabricaron"" el problema- y no el tan denostado Estado? ¿Quién diría? ¡Tan liberales y anti estados que son!.
El gobernador Pullaro debería analizar con más seriedad la situación, ya que los beneficiarios de la obra en la provincia tributan casi nada. Tomemos por ejemplo Ingresos Brutos, un tributo provincial por excelencia. La exportación de granos no paga NADA. La comercialización interna, entre 0,25% y 0,45%, depende el volúmen. Los productores agropecuarios están exentos. Cualquiera que ponga un negocio minorista en Rosario (un parripollo, un kiosko, una verdulería) tributa por IIBB el 2,29%: 10 veces más que Cargill.
Es decir: para resolver un problema a los monopolios exportadores les hacemos obras a la carta, nos endeudamos hasta la coronilla y encima los eximimos de tributos. ¿Existe una gilada mayor? El champagne se lo toman ellos y la “peonada” paga la fiesta. Más feudal no existe.
Esta obra se puede y se debe hacer de otra manera. Tomemos el ejemplo del consorcio de Gestión del Puerto de Quequén (CGPQ), que administra dicho puerto, propiedad de la provincia de Buenos Aires. Ahí se proyectó y ejecutó una obra de profundización a 50 pies del canal de acceso y de modernización portuaria, incluidas las vías de llegada de los camiones a la ciudad. ¿Cómo lo hicieron? Durante la presidencia de Jose Luis de Gregorio, el CGPQ elaboró una carta de intención con: entidades empresarias, centro de comerciantes, sindicatos, municipios, productores y cerealeras (que son las mismas allá y acá) para discutir las características de la obra y su financiamiento. Con el acuerdo de todos los protagonistas se armó un fideicomiso, administrado por el Banco Nación, y se fondeó con el aporte de un dólar por tonelada cargada. Así se financió y se concretó la obra. La pagaron los beneficiarios ¿No es más justo y lógico?
La ampliación del puerto de Quequén se hizo en el 2012, en tiempos de la “yegua”. No dejemos de vincular estas decisiones de poner límites a los grandes grupos económicos en beneficio de los ciudadanos, con el odio que despierta CFK en estos sectores.
Según Pullaro, también se verán beneficiados: ”...los productores agropecuarios de Santa Fe y las provincias circundantes como Córdoba, Santiago del Estero, Formosa y Buenos Aires”.Esto es absolutamente falso. Toda la producción primaria de la zona referida soporta un sobreflete de entre 150 y 180 millones de dólares/año por ir por el Canal Punta Indio -que es el camino más largo- en vez de ir por el Magdalena, qué es más corto. Horacio Tettamanti, máxima autoridad en estos temas, señala que: “No es solamente no hacer el Magdalena, en sí mismo, sino que todo el sistema de navegación del Paraná está diseñado a los efectos de consolidar monopolios” . Ycontinúa: “Haber clausurado la navegación del Paraná Guazú, que se puede cargar a 42 pies, es un grave error. (… ) Hay que hablar de sistema de navegación, donde el Canal Magdalena es la piedra angular”.Según Mario Dahul, de la Comisión de la Soberanía del Pto. Quequén, un buque granelero gasta 19.000 litros de fuel oil demás si va por Punta Indio. Por ese canal antinatural pasan unos 1.500 buques al año, lo que significa que dilapidan, solo de combustible, unos 28 millones de litros por tomar la ruta equivocada.  En vez de priorizar el dragado del Magdalena, los contribuyentes nos endeudamos en millones de dólares para subsidiar un sistema de transporte fluvial irracional, obsoleto y antieconómico. Comparado con el Canal Punta Indio (donde se produce el 65% de los atascos) el Magdalena tiene todo a favor: es un canal natural, por lo tanto más fácil y económico de dragar, es 66 millas náuticas más corto y 50 metros más ancho. Pero la casta política y económica prefiere ir a Montevideo. ¿Por qué? Sencillo, porque semejante vuelta no la pagan las exportadoras, se la descuentan a los productores. Ese enjuague logístico les permite -además- maniobras de triangulación de exportaciones y evasiones varias, estimadas entre 1200 y 2400 millones de dólares/año, SÓLO por el manejo de los denominados precios de transferencia. A ese número debe sumarse el contrabando, no pesar lo que se exporta y demás yerbas. Ahí hay que ir a buscar la plata para reducir el déficit fiscal, no con los jubilados.
El Ingeniero Tettamanti le suma un costado geopolítico, no menor: “Es la solidaridadcon sus socios del Reino Unido para que Argentina no navegue el Atlántico Sur. (...) Es la alianza que tiene el Puerto de Montevideo con nuestros enemigos históricos, ya que es allí donde se abastece la flota inglesa que va a Malvinas; y hay otro monopolio que influye y puja por Montevideo, es Maersk, empresa de transporte marítimo y contenedores”.Algún día la Argentina deberá discutir seriamente con los hermanos uruguayos el ROL de ese puerto, que es una verdadera guarida antiargentina.
El 18 de febrero de 2021 Pullaro y Clara García, hoy presidenta de la Cámara de Diputados de Santa Fe, hicieron un seminario defendiendo y teorizando a favor de Punta Indio y denostando abiertamente el Canal Magdalena. Contaron con el acompañamiento de la Mesa de Enlace y el auspicio ¿de quién? De la dueña del fútbol: la Bolsa de Comercio de Rosario. Ahí se dijeron cosas que avergonzarían a cualquier patriota. (https://www.pagina12.com.ar/719551-el-canal-magdalena-vive).
Milei no está solo ni llegó de un repollo.
Argentina es un caso único en el comercio mundial.Desde los fenicios hasta hoy, no existe en la historia país alguno que promocione y milite de motu proprio hacer más kilometros para transportar sus mercancías.El mundo hace guerras para proteger sus vías comerciales más cortas; vean lo que pasa con los Hutíes en el Mar Rojo, o la disputa por el Canal Panamá. Al revés de toda lógica elemental que es ir por el camino más corto, Argentina elige, teoriza y milita ir por el camino más largo. Para ingresar al Mar Argentino, tenemos que salir de Argentina, ir al Uruguay y volver a Argentina. De Ripley!
En síntesis: la provincia se endeuda para financiar tamaño desquicio logístico y, para que la “fiesta” sea completa casi no les cobra impuestos a las exportadoras. ¡Más colonia no se consigue!
",https://www.pagina12.com.ar/818141-mas-colonia-no-se-consigue
Pagina 12,2025-04-14,Compras en el exterior y dólar tarjeta: qué pasa con esos consumos tras la salida del cepo,"Desde este lunes, en el marco de lasalida del cepo cambiarioque anunció el Gobierno de Javier Milei,los ahorristas minoristas pueden comprar dólar oficial para atesoramiento sin restricciones y sin pagar el 30% de recargopor percepciones que cobraba la Agencia de Recaudación y Control Aduanero (ARCA).
“Ya no se aplicará el cobro a cuenta del 30% de impuestosa través de las entidades habilitadas por el Banco Central",https://www.pagina12.com.ar/818135-compras-en-el-exterior-y-dolar-tarjeta-que-pasa-con-esos-con
