diario,fecha,titulo noticia,contenido,link
Pagina 12,2025-03-15,"La inflación se aceleró a 2,4 por ciento en febrero","En febrero, la inflación fue de 2,4 por ciento, según informó el Indec, aumentando así 0,2 puntos porcentuales respecto al primer mes del año. La suba acumulada en el primer bimestre es del 4,7 por ciento, mientras que en el último año suma un 66,9 por ciento.
Marzo también aparece como un mes desafiante para los objetivos de precios del Gobierno, en un escenario macroeconómico de mayor incertidumbre tanto política, por el Libragate, las consecuencias de la brutal represión del miérc",https://www.pagina12.com.ar/810849-la-inflacion-de-febrero-en-el-2-4-por-ciento
Pagina 12,2025-03-15,El viejo cuento importador,"El Gobierno no consiguió sostener la baja de la inflación en febrero, que se aceleró al 2,4 por ciento, contra el 2,2 de enero, y hace más de ochos meses que incumplió la promesa de ubicar el índice debajo del 2 por ciento. Frente a esto, el equipo económico anunció una rebaja de impuestos a las importaciones textiles para intentar acotar los precios. ""Con el objetivo de bajar los precios locales",https://www.pagina12.com.ar/810871-el-viejo-cuento-importador
Pagina 12,2025-03-15,"Ante una UIA dormida, Milei denostó a la industria","Con un discurso en el que justificó la represión a jubilados y ladeado por la ministra de Seguridad, Patricia Bullrich, el Presidente Javier Milei llegó a participar del cierre de ExpoAgro para dar por terminada la histórica grieta nacional entre campo e industria. Tomó posición por el sector agropecuario y denostó a los empresarios fabriles de una manera pocas veces vista con anterioridad. Un mensaje que, prometen, tendrá consecuencias en la relación de las partes.
Secundado además por el vocero Manuel Adorni, el intendente de Tres de Febrero, Diego Valenzuela, y José Luis Espert, quien será candidato en la Provincia de Buenos Aires, Milei tuvo palabras muy fuertes: ""Se utilizó la prosperidad de un sector prolífico como el agropecuario para financiar sectores deficitarios y poco competitivos, en nombre de un empecinamiento absurdo con tener una indiustria nacional para sustituir importaciones"", arrancó. Y siguió diagnosticando que ""no queda ninguna duda de que este abordaje ha fracasado y suficiente prueba es el oximoron de que nuestra industria es el único infante de 90 años del mundo. Nunca va a ocurrir que una industria le toque la puerta al gobierno nacional y le diga: ´gracias por tu ayuda, estoy listo para competir´. Eso no va ocurrir, por lo cual se lo vamos a precipitar, así le sacamos el pie de la cabeza al campo"".
En ese contexto, y con Unión Industrial Argentina (UIA) sedada y haciendo la plancha no sólo ante la caída de la actividad sino con la inundación de importaciones, el Presidente jugó todas las fichas al campo y hasta les avisó que piensa levantar el cepo cambiario y sacarles las retenciones a las exportaciones ""de manera permanente"".
El presidente Milei aseguró que desde su Gobierno buscan ""eliminar el cepo y las retenciones para siempre"", aunque aclaró que para que sea ""algo duradero"" no se puede hacer de inmediato. Durante el cierre de la ExpoAgro edición 2025, el Jefe de Estado mantuvo una reunión con empresarios y referentes del campo, donde se refirió a la baja de las retenciones y mencionó la eliminación del cepo.
""Entendemos la necesidad imperante de bajar las retenciones pero no le sirve a nadie que las bajemos para sacar rédito político en las elecciones y después el modelo reviente y que tengamos que volver a ponerlas como ha pasado en otros gobiernos"", reflexionó.""Nosotros queremos eliminar el cepo y las retenciones para siempre y que el país pueda sostenerse sin saquear a su sector más productivo"", sostuvo el mandatario. ""Pero para que sea duradero hay que hacerlo de la forma correcta para que en el futuro no venga algún degenerado fiscal a ponerle el brazo entero en el bolsillo"", concluyó.
En la misma línea, Milei destacó el valor que tiene el sector agroindustrial en la economía, y resaltó que, según datos del último año, la participación en el empleo formal es ""aproximadamente del 25%"". ""A pesar del peso asfixiante del Estado, que intentó llevar adelante la nefasta resolución 125 (de retenciones móviles, en 2008), el sector sigue siendo competitivo en todo el mundo"", ponderó.
""Imaginemos cuánto más podría lograr sin un Estado que estorbe"", planteó el jefe de Estado. ""Vinimos a limitar el poder arbitrario del Gobierno. Sabemos que la prosperidad va de la mano de la libertad, en este caso de la libertad del sector agropecuario. Entendemos que los empresarios son benefactores sociales"", recalcó.
Mientras Milei se rendía ante el campo, el ministro de Economía, Luis Caputo, anunciaba una rebaja de impuestos a la importación de indumentaria y calzado, tras advertir que la Argentina tiene los precios más altos de la región.
El ministro dijo que ""con el objetivo de bajar los precios locales y aumentar la competencia, vamos a rebajar los impuestos a la importación de ropa, calzado y telas"".A partir de un Decreto que se publicará en los próximos días en el Boletín Oficial, serán reducidos los aranceles de ropa y calzado, que pasarán de 35% a 20%; de telas de 26% a 18%; y de los distintos hilados de 18% a 12, 14 y 16%. ""La Argentina sigue siendo el país con la indumentaria más cara en la región y en el mundo"", se quejó Caputo.Dijo que un relevamiento sobre productos de marcas internacionales indica que una remera cuesta en Argentina 310% más que en España y 95% más que en Brasil.De la misma manera, una campera cuesta en Argentina 174% más que en España y 90% más que en Brasil. ""Seguimos reduciendo impuestos y aranceles para fomentar la competencia y continuar bajando la inflación"", destacó el funcionario.",https://www.pagina12.com.ar/810822-ante-una-uia-dormida-milei-denosto-a-la-industria
Pagina 12,2025-03-15,Se redobla la intervención para contener al dólar,"El Banco Central registró una de lasmayores salidas de reservas del año. Según datos del mercado,la autoridad monetaria vendió 474 millones de dólares en la plaza cambiaria. Este movimiento borró el balance positivo que había acumulado hasta el jueves y dejó un saldo rojo semanal de 40 millones de dólares.
Las reservas brutas cayeron en 14 millones de dólares durante la jornada, impactadas por las compras realizadas días atrás, ycerraron la semana en 28.088 millones de dólares, apenas un millón más que el viernes anterior. El dólar blue siguió subiendo hasta los 1240 pesos y la brecha ya es cercana al 20 por ciento.
En el equipo económico atribuyeron la pérdida de reservas a ""un acomodamiento de posiciones de bancos"", aunque fuentes del mercado señalaron que ""la demanda estuvo impulsada por expectativas de cambios en la regla cambiaria a partir de las negociaciones con el Fondo Monetario"". La pérdida de divisas se dió en paralelo a una suba en los precios de los dólares futuros para finales de este año.
En el ámbito de los activos bursátiles, la semana estuvo cargada de unavolatilidad significativa. En el mercado local, los títulos soberanos cerraron con mayoría de bajas, lideradas por el Global 2041, que retrocedió un 1,9 por ciento.
Le siguieron el Global 2046, con una caída del 0,9 por ciento, y el Bonar 2038, que perdió un 0,5 por ciento. Sin embargo, no todo fue negativo: el Global 2029 avanzó un 1,4 por ciento, mientras que el Bonar 2035 subió un 0,8 por ciento.
Estos movimientos coinciden con la publicación del dato de inflación de febrero, que según el Indec se ubicó en 2,4 por ciento mensual, y se aceleró contra el 2,2 por ciento registrado en enero. Este repunte en los precios estuvo impulsado principalmente por un fuerte incremento en los alimentos, especialmente en carnes, así como en los servicios de vivienda.
Por su parte, las acciones de la bolsa porteña rebotaron un 4,6 por ciento, acumulando una suba del 3,2 por ciento en la semana. Medido en dólares, el índice avanzó un 4,1 por ciento, su máximo valor en lo que va de marzo.
Entre las acciones líderes, las que más avanzaron fueron las de Grupo Supervielle, con un aumento del 9 por ciento, seguidas por Transportadora de Gas del Sur (+8,3 por ciento), Loma Negra (+7,3 por ciento) e YPF (+6,3 por ciento). En Wall Street, los papeles argentinos también mostraron buen desempeño, destacándose las alzas de Grupo Supervielle (+8,1 por ciento), Transportadora de Gas del Sur (+6,9 por ciento) e YPF (+6,1 por ciento).
El gobierno avanzó en la regulación del ecosistema de criptomonedas con la aprobación de la Resolución General 1058/2025 de la Comisión Nacional de Valores (CNV). Esta normativa establece elmarco regulatorio para los Proveedores de Servicios de Activos Virtuales (PSAVs), quienes deberán inscribirse en un registro oficial y cumplir con requisitos específicos en materia de ciberseguridad, prevención de lavado de dinero y custodia de activos virtuales. Se trata de una medida que llega luego del escándalo de la estafa con $LIBRA.",https://www.pagina12.com.ar/810877-se-redobla-la-intervencion-para-contener-al-dolar
Pagina 12,2025-03-15,"""Caputo se timbeó U$S 45 mil millones""","El ex ministro de Economía, Martín Guzmán, salió al cruce del actual titular de Hacienda, Luis Caputo, en el marco del nuevo acuerdo que el gobierno busca con el Fondo Monetario (FMI). Sin eufemismos, lo acusó de haber generado la crisis del 2018. ""¿Cómo alguien le puede creer a Caputo? ¿Cómo confiar en alguien que ya se timbeó u$s45.000 millones y le dejó al pueblo argentino la deuda? Es cantado que van a lo mismo"", expresó.
Asimismo, Guzmán aseguró que el Gobierno busca un nuevo endeudamiento con el FMI sin pasar por el Congreso, como lo exige la ley. Y aclaró que ""la Argentina ya se ha quemado muchas veces con endeudamientos con el FMI que terminan favoreciendo a los especuladores y dejando las consecuencias para el pueblo argentino"".
""Lo que hace el Gobierno con el DNU es eludir al Congreso. Sacan un decreto porque no quieren dar la discusión de cara a la gente"", afirmó Guzmán. Y agregó que ""el Gobierno no se anima a dar la discusión porque están engañando a la gente"".
Para Guzmán, la supuesta ""urgencia"" del DNU no tiene justificación desde el punto de vista del procedimiento legislativo. ""En 2022, el Congreso tardó menos que el directorio del FMI en aprobar el acuerdo"", recordó. Además, explicó que una vez alcanzado un acuerdo con el staff del FMI, este debe ser tratado por el directorio del organismo, compuesto por 190 países, lo que suele demorar aproximadamente tres semanas. ""No hay un DNU que pueda apurar o eludir este proceso"", aclaró.
El ex funcionario señaló también que ""si el FMI le presta a la Argentina en estas condiciones, será un acuerdo ilegítimo"".",https://www.pagina12.com.ar/810833-caputo-se-timbeo-u-s-45-mil-millones
Pagina 12,2025-03-15,El incremento de precios en febrero impactó más en las capas medias,"La inflación de los trabajadores registrados fue de 2,4 por ciento en promedio en febrero, yafectó en mayor proporción a los sectores medios. El rubro con los incrementos más altos resultó Restaurantes y hoteles.
De acuerdo con la medición del Instituto de Estadística de los Trabajadores (IET) de la Universidad Metropolitana para la Educación y el Trabajo (UMET) y el Centro para la Concertación yhogares con jefe varón experimentaron una inflación más alta",https://www.pagina12.com.ar/810867-el-incremento-de-precios-en-febrero-impacto-mas-en-las-capas
Pagina 12,2025-03-15,La canasta de alimentos básicos subió bien por arriba de la inflación,"En febrero,la canasta básica alimentaria (CBA) subió 3,2 por ciento respecto a enero, mientras la canasta básica total (CBT) aumentó 2,3 por ciento, según informó el Indec. Es la primera vez que la medición que acapara principalmente alimentos sube por arriba de la CBT desde mayo de 2024, cuando el precio de aquellos empezó a acompañar al retraso cambiario y la caída del consumo en supermercados.
aumentó el precio de las carnes",https://www.pagina12.com.ar/810850-la-canasta-de-alimentos-basicos-subio-bien-por-arriba-de-la-
Pagina 12,2025-03-15,Autorizan a los bancos a girar dividendos,"El Banco Centralautorizó a los bancos a girar el 60 por ciento de los dividendosa sus accionistas en moneda local. La decisión se tomó luego de que se publicaran los balances de las entidades bancarias y en un contexto de fuerte expansión del crédito. El porcentaje es idéntico al que se había permitido el año pasado, pero superior al de los años anteriores, previos a la asunción de Javier Milei.
""La normativa establece que el pago a los accionistas sea en 10 cuotas iguales, mensuales y consecutivas (a partir del 30/06/25 y no antes del penúltimo día hábil de los meses siguientes) como ya ha sido habitual en los últimos años"", indicaron fuentes oficiales.
El año pasado la autoridad monetaria ofreció Bopreales como instrumento para las empresas que acumulaban saldos a pagar de utilidades y dividendos correspondientes a los años previos. Al igual que con la deuda comercial acumulada por la postergación en los plazos de pago de importaciones,el objetivo fue ordenar hacia delante el flujo de demanda de divisas.
Algunos bancos presentaron en las últimas semanas sus balances trimestrales y con el cierre del ejercicio 2024. Por caso, entre los bancos privados, el Grupo Supervielle finalizó 2024 con un resultado neto de 28.200 millones de pesos en el cuarto trimestre y 125.200 millones en el acumulado anual. El retorno sobre el patrimonio se ubicó en 15,7 por ciento, mientras quela cartera de préstamos creció en un 27 por ciento trimestral y 107 por ciento interanual.",https://www.pagina12.com.ar/810881-autorizan-a-los-bancos-a-girar-dividendos
Pagina 12,2025-03-15,Se disparó el desempeo en CABA,"La cantidad de personas que están desempleadas en la Ciudad de Buenos Airessaltó de 4,6 al 7,5 por ciento en un año, lo que equivale a 38.000 nuevos desocupados. El problema afecta principalmente a quienes habitan la zona Sur porteña y a las mujeres. El 72,8 por ciento llevaba menos de cinco años en su puesto antes de perderlo. La mayoría trabajaba en el sector privado.
De acuerdo con el relevamiento del Instituto de Estadística y Censos porteño (DGEC), el número de personas sin trabajo dentro de la Población Económicamente Activa pasó de 75.500 en el cuarto trimestre de 2023 a113.500 en el mismo período de 2024.
El informe destaca que el desempleo creció un 50,7 por ciento en términos interanuales, con un impacto más marcado en las mujeres.La tasa de desocupación femenina alcanzó el 7,8 por ciento, mientras que la masculina se ubicó en 5,7 por ciento.
La situación es aún más crítica en la zona Sur de la Ciudad, donde se encuentran las Comunas 4, 8, 9 y 10, que concentran los mayores niveles de pobreza. En esta región, la desocupación escaló al9,2por ciento. Un año atrás era del 5,1 por ciento.
Ante la pérdida de poder adquisitivo, cada vez son más las personas que necesitan otro ingreso para solventar los gastos mensuales. La suba del desempleo ocurre en un contexto dondeincluso aquellos que ya están ocupados se encuentran buscando un segundo empleo.
Actualmente, la población activa de la CABA asciende a 1.700.000 personas, de las cuales 1.586.000 están ocupadas y 113.500 desocupadas. Dentro del grupo de trabajadores, el 11,5 por ciento buscó otro ingreso en los últimos 30 días.
El principal porcentaje de los despidos en territorio porteño, a diferencia de lo que suele repetir el presidente de la Nación, Javier Milei, ocurrió en el sector privado.
Un 93 por ciento de los desocupados tuvo su última ocupación en empresas privadas: el 85,5 por ciento trabajaba en el sector servicios y el 72,8 por ciento llevaba menos de cinco años en su puesto antes de perderlo.
Por su parte,el 71,7 por ciento de los despedidos eran asalariados en relación de dependencia, mientras que el 26,2 por ciento trabajaba de manera independiente.
El sector detrabajadores por cuenta propia cayó al 20,9 por ciento, el nivel más bajo de los últimos tres años, con una retracción del 5,3 por ciento en esta categoría.
La mayor proporción de estas personas perdieron su empleo recientemente y se encuentran buscando activamente un nuevo trabajo.
La estimación también alerta sobre el crecimiento del empleo atípico, con contratos temporales y condiciones laborales precarias.
En la actualidad,el 6,9 por ciento de los asalariados(sin contar el servicio doméstico) trabaja bajo acuerdos que incluyen algunos beneficios, como días pagos por enfermedad o vacaciones, perosin estabilidad laboral.
En cuanto a la informalidad,el 15,7 por ciento de los asalariados carece de aportes jubilatoriosy derechos básicos, mientras que un 7,9 por ciento accede solo a algunos beneficios sin descuentos previsionales.
Si se incluye el empleo doméstico, la informalidad es aún mayor, ya que este sector presenta una alta proporción de trabajadores no registrados.
La tasa desubocupación horaria, por su parte, quedó en 8,7 por ciento. Se trata de  quienes trabajan menos de 35 horas semanales y pretenden aumentar la carga laboral.Dentro de este grupo, las mujeres representaron el 58 por ciento.
El deterioro del mercado laboral en la Ciudad de Buenos Aires no solo es más grave que el de hace un año, tambiénsupera el registrado a fines de 2022, cuando la tasa de desocupación era del 5,8 por ciento.
El mayor impacto recae sobre los grupos de menor calificación, con disparidades según género y ubicación geográfica, donde el desempleo se propaga todavía con más fuerza.",https://www.pagina12.com.ar/810866-se-disparo-el-desempeo-en-caba
Pagina 12,2025-03-14,"""YPF continuará con las exploraciones offshore""","La petrolera YPF continuará trabajando en exploración en los seis bloquesoffshoreque tiene concesionados en el Mar Argentino, y proyecta asociarse con un operador fuerte para realizar la misma tarea en el bloque que tiene frente a la costa de Uruguay.
La aclaración fue formulada por fuentes de la empresa argentina, horas después que un cable de una agencia internacional de noticias informara que el titular de YPF, Horacio Marín, en una conferencia en Houston, habría señalado que la empresa pondría en venta su participación en proyectos de exploración en Uruguay.
YPF desmintió esa información y agregó que, por el contrario, hay gran expectativa geológica en la obtención de buenos resultados cuando se hagan los trabajos de exploración en el área, denominada Cuenca Punta del Este. Para ello, están en la búsqueda de asociarse a ""un operador grande para que esté a cargo de los trabajos de exploración"".
Por otra parte, prosiguen los programas de exploración en las seis áreasoffshoreque YPF posee en el Mar Argentino --más allá de los resultados negativos que se obtuvieron en la primera perforación en el área CAN-102 , a 300 kilómetros mar adentro desde la costa de Mar del Plata--, en algunas de las cuales ya están operando barcos en trabajos de exploración sísmica.",https://www.pagina12.com.ar/810859-ypf-continuara-con-las-exploraciones-offshore
