diario,fecha,titulo noticia,contenido,link
Pagina 12,2025-01-11,De remate en plena temporada,"Merlo, la capital turística de San Luis, por donde pasan el 50 por ciento de las personas que visitan la provincia, sigue lejos de recuperar los niveles de ocupación hotelera y de consumo que tuvo hace dos años, en el verano de 2023.La bella localidad puntana experimenta la cara menos amable del boom de veraneantes argentinos por el exterior. Los mendocinos que hacían barra otros años brillan por su ausencia. Están en Chile. Los porteños y los rosarinos tampoco llegan como antes. Están en Florianópolis,",https://www.pagina12.com.ar/796086-de-remate-en-plena-temporada
Pagina 12,2025-01-11,Las dos caras del mercado laboral,"El panorama del mercado laboral para este año 2025 se presenta auspicioso para los empleadores y especialistas en búsqueda de recursos humanos, pero negativo para los trabajadores. Ambos resultados surgen de un mismo estudio, de una agencia especializada en mercado laboral que recogió, por un lado, una perspectiva optimista respecto a los salarios y las contrataciones para 2025 entre los profesionales en la búsqueda de recursos humanos, y una percepción negativa entre los trabajadores. Entre estos últimos, en su mayoría considera conveniente cambiar de ocupación este año, aunque evaluando que el actual contexto del mercado no lo ayudará.
Según el estudio “Balance 2024 y expectativas 2025” de Bumeran, el 50 por ciento de los especialistas en búsqueda de recursos humanos en Argentina prevé una mejora en el mercado laboral para 2025. Sus proyecciones mejoraron respecto del panorama que se tenía un año atrás: el 50 por ciento prevé más contrataciones y mayores salarios. A finales de 2023, sólo un 18 por ciento tenía una perspectiva optimista.
Asimismo, “del 50 por ciento que opina que el mercado laboral de 2025 será mejor que el del último año, el 47 por ciento atribuye esta mejora a la influencia del contexto económico del país”. La estabilidad en materia de precios es un activo económico importante. Sin embargo, varios analistas advierten las debilidades en el frente externo y en materia cambiaria.
En lo que respecta al Balance del año 2024, las respuestas de los especialistas en búsqueda de recursos humanos refleja cierto sesgo de su opinión, ya que frente a un año marcado por una profunda recesión en la economía real, 7 de cada 10 respondió que había sido un año bueno o muy bueno para la empresa.
El resultado, sin embargo, contrasta con la percepción de los trabajadores reflejada en el mismo estudio, dado que 7 de cada 10 personas respondieron no estar conformes con su empleo ni con su salario en 2024, y ese porcentaje aumentó si se lo compara con la misma encuesta en 2023. A su vez, de cara al año que inicia la encuesta de Bumeran retrató que el 58 por ciento de las personas trabajadoras está considerando cambiar su actual ocupación en 2025.

Igualmente los trabajadores evalúan que en el actual contexto no será sencillo cambiar de empleo. Analizan negativamente algunos cambios introducidos por la reforma laboral del Gobierno: el reemplazo de las indemnizaciones por el sistema de cese laboral cosecha un 44 por ciento de rechazo, y lo mismo ocurre con la reducción de deudas de las empresas por no registrar trabajadores donde el 46 por ciento tiene una opinión negativa.
Por otra parte, la ministra de Capital Humano, Sandra Pettovello, aseguró este viernes en su cuenta de la red social X, que ""en los últimos meses, los aumentos en el salario medio real de los trabajadores registrados del sector privado superan a la inflación. 

Además, entre diciembre de 2023 y noviembre de 2024, el poder adquisitivo del salario promedio se incrementó en un 15 por ciento"".
Agregó que ""según los datos proporcionados por la Encuesta de Indicadores Laborales (EIL) y el Sistema Integrado Previsional Argentino (SIPA), se acumularon tres meses consecutivos de creación neta del empleo formal privado y se incorporaron 17 mil trabajadores en empresas privadas"", considerando los meses de septiembre, octubre y noviembre del año pasado.",https://www.pagina12.com.ar/796057-las-dos-caras-del-mercado-laboral
Pagina 12,2025-01-11,"Un entramado productivo ""al límite del colapso""","El modelo de apertura importadora salvaje que gestiona Javier Milei a contramano del que promueven países centrales se traduce encrisis sistémicapara el sector manufacturero y el del empleo. Si bien algunos indicadores de la economía mostraron leves mejoras al cierre del 2024 en la comparación intermensual, la flexibilización de las reglas para el ingreso de productos de afuera presiona al empresariado industria",https://www.pagina12.com.ar/796120-un-entramado-productivo-al-limite-del-colapso
Pagina 12,2025-01-11,"El dólar ""blue"" sigue su mini racha alcista","Eldólar blue registró su tercer incrementoen las últimas cuatro jornadas y cerró en 1225 pesos, con un aumento de 5 pesos.  A su vez, acumuló un avance de veinte pesos respecto del viernes pasado. Labrechacon el tipo de cambio oficial se ubicó en 17,9 por ciento, el nivel más alto desde el 30 de diciembre de 2024, y las reservas internacionales siguieron en baja durante la semana. En el mercado se sigue de cerca las tensiones que generó eldefault del agropara la cadena de pagos del sector.
El gobierno festejó esta semana los pagos de la deuda soberana pero por detrás sufre la caída de las reservas internacionales. El Banco Central compró 167 millones de dólares este viernes y acumuló un saldo positivo de intervenciones en el mercado de cambios por 678 millones de dólares en la semana. No obstante,las reservas líquidas cayeron 1735 millones de dólares en las últimas cinco jornadas, cerrando en 31.039 millones de dólares. Esta caída se atribuye principalmente al pago de 1.600 millones de dólares por los bonos Globales, según confirmaron fuentes oficiales.
Los títulos soberanos argentinos finalizaron la jornada con mayoría de bajas y el riesgo país se ubicó en 580 unidades, tras un importante pago de deuda en dólares esta semana.El Gobierno abonó 4.360 millones de dólares por renta y amortización de sus principales títulos públicos.
En tanto, las acciones argentinas que cotizan en Wall Street registraron subas de hasta 4,3 por ciento, lideradas por BBVA, Grupo Supervielle (+3,5 por ciento) y Pampa Energía (+2,3 por ciento). Durante la semana, destacó la suba de Supervielle (+14,8 por ciento) y el desplome de Edenor (-20,4 por ciento).Analistas del banco JP Morgan mejoraron su evaluación de YPF, resaltando el potencial de crecimiento de la industria energética en el país.
El índice S&P Merval medido en pesos cedió 0,8 por ciento en pesos y 1,1 por ciento en dólares. Las acciones de Transportadora de Gas del Norte (-5,1 por ciento), Edenor (-4,5 por ciento) y Transportadora de Gas del Sur (-4 por ciento) registraron las mayores caídas. En contrapartida, Ternium (+2,9 por ciento) y Aluar (+1,5 por ciento) se destacaron entre las subas.
Surcos, una de las principales compañías de insumos agroquímicos, enfrenta una situación financiera y judicial crítica. La firma informó sobre un embargo de 21,6 millones de pesos en el marco de un juicio ejecutivo iniciado por Finlatina S.A. Además, registra cheques rechazados por falta de fondos por un total de 300 millones de pesos, complicando aún más su panorama.
En un comunicado oficial, la empresa dijo que no fue notificada de la acción judicial, pero aseguró que ejercerá su derecho de defensa una vez que reciba la notificación correspondiente. Este embargo es sólo el más reciente de una serie de eventos adversos que han golpeado a la compañía desde fines de 2024, cuando declaró su incapacidad para cumplir con deudas financieras significativas.
Surcos enfrenta vencimientos impagos de pagarés bursátiles por un valor superior a los 3,5 millones de dólares y más de 9300 millones de pesos en moneda local, con compromisos que se extienden hasta mediados de 2025.
La empresa atribuye esta crisis a una combinación de factores externos e internos, incluyendo una fuertecaída del 32 por ciento en las ventas de fitosanitarios durante 2024, agravada por la sequía prolongada y cambios en los hábitos de compra de los productores.
Los principales índices de Wall Street se desplomaron este viernes tras la publicación de  datos de empleo en Estados Unidos. El Dow Jones cayó un 1,4 por ciento, el S&P 500 retrocedió un 1,5 por ciento y el Nasdaq bajó un 1,8 por ciento. Estos datos refuerzan la expectativa de que laReserva Federal mantendrá un enfoque cauto respecto a los recortes de tasas este año.
El informe del Departamento de Trabajo reveló la creación de 256.000 empleos en diciembre, superando las previsiones. Las ganancias medias por hora aumentaron un 0,3 por ciento en el mes, alineadas con las expectativas, pero el incremento del 3,9 por ciento en 12 meses estuvo ligeramente por debajo de las previsiones, señalando una desaceleración en la inflación salarial.
Las operaciones de futuros sobre fondos federales indican una alta probabilidad de que laReserva Federal mantenga las tasas sin cambios en su próxima reunión.La herramienta Fedwatch de CME Group sugiere una probabilidad de apenas un 2,7 por ciento de un recorte en las tasas de interés en enero.
Wall Street había permanecido cerrado el jueves en una jornada de luto en homenaje al expresidente Jimmy Carter, recientemente fallecido. Los grandes índices de las bolsas de Estados Unidos cerraron su segunda semana consecutiva en números rojos.",https://www.pagina12.com.ar/796129-el-dolar-blue-sigue-su-mini-racha-alcista
Pagina 12,2025-01-10,"Dólar blue, dólar hoy: a cuánto cotizan el viernes 10 de enero de 2025","Seguí en vivo las cotizaciones de todos los tipos de dólar para este viernes.


El mercado de autos usados repuntó en los últimos meses de 2024 y logró dar vuelta la tendencia de los meses anteriores, para cerrar el año con un alza del 5,5 por ciento. Así lo indicó la Cámara del Comercio Automotor (CCA), al informar que el año pasado se comercializaron 1.745.335 vehículos usados, cuando en 2023 había sido 1.654.395 unidades.
""La privatización de IMPSA es un golpe directo a nuestra soberanía tecnológica y al desarrollo industrial argentino"", manifestó Wado de Pedro. El senador publicó un duro cuestionamiento al gobierno de Javier Milei por la decisión de privatizar la empresa. ""Fundada en 1907, IMPSA fue líder en innovación, diseñando y fabricando turbinas hidroeléctricas, eólicas y tecnología nuclear. Exportaba a más de 40 países y sostenía una red de más de 100 PyMEs locales"", recordó. ""En 2021, el Estado nacional y Mendoza rescataron la empresa, preservando más de 720 puestos de trabajo y posicionándola en proyectos estratégicos como la represa Yacyretá y el reactor nuclear CAREM. IMPSA era y es fundamental para la transición energética y la seguridad tecnológica del país"", agregó.
El déficit bilateral en el comercio con Brasil se amplificará en 2025 y probablemente supere los 3000 millones de dólares, de acuerdo con proyecciones de la consultora Abeceb, que sigue mensualmente el intercambio comercial con el país vecino.
En noviembre laproducción pesquerasubió 111,3 por ciento respecto a igual mes de 2023, sobre una baja base de comparación, en tanto que en los primeros once meses del año tuvo una variación positiva del9,8 por ciento, según informó Indec. Por otro lado, la medición de la producciónmineraen Argentina arrojó un aumento del 3,7 por ciento interanual y en el acumulado del año se expandió6,1 por cientocon respecto al anterior.

La Agencia de Recaudación y Control Aduanero (ARCA) simplificó el sistema courier adecuando la normativa vigente para que personas físicas y jurídicas puedan exportar o importar mercadería con un peso máximo por paquete o pieza postal de hasta 50 kilos, independientemente del peso total del envío. Estos cambios, cabe esperar, agilizarán el intercambio comercial por correo al abaratar las compras en el exterior, lo cual podrá impactar en algunos renglones sensibles de la producción nacional.
Durante el primer año de gestión de Javier Milei el ajuste del gasto de la Administración Pública Nacional (APN) fue equivalente a4,2 puntos del Producto Bruto Interno(PBI), afectando principalmente áreas sensibles comogasto social, educación, cultura y energía, según el último reporte publicado por el Instituto Argentino de Análisis Fiscal (Iaraf).
La Secretaría de Energíaactualizó el precio del biodiésel, destinado para la mezcla obligatoria por ley con el gasoil, a través de las Resoluciones 2/2025 publicada este jueves en el Boletín Oficial. La suba de casi 2 por cientoimpacta directamente en el valor de los combustibles en los surtidoresy así en los precios de toda la economía.
La inflación minorista en la Ciudad Autónoma de Buenos Aires (CABA) fue 3,3 por ciento en diciembre. Los servicios, que están subestimados en la canasta de consumo nacional, tienen mayor peso relativo en la cesta de consumo de CABA y muestran reservas para desacelerar, lo cual impone un límite al éxito de la política monetaria. Los servicios treparon 4,2 por ciento y los bienes 1,9 por ciento en CABA en diciembre.
La calificadora de riesgo Moody’s subió la calificación de la de deuda argentina. El techo de la deuda en moneda local pasó de Caa1 a B3 y en moneda extranjera, de Caa3 a Caa1.
El dólar abrió a $1017 para la compra y $1057 para la venta.",https://www.pagina12.com.ar/795938-dolar-blue-dolar-hoy-a-cuanto-cotizan-el-viernes-10-de-enero
Pagina 12,2025-01-10,Autorizan aumento en biodiésel,"La Secretaría de Energíaactualizó el precio del biodiésel, destinado para la mezcla obligatoria por ley con el gasoil, a través de lasResoluciones 2/2025publicada este jueves en el Boletín Oficial. La suba de casi 2 por cientoimpacta directamente en el valor de los combustibles en los surtidoresy así en los precios de toda la economía.
Con la modificación,el precio mínimo de adquisición del biodiéseldestinado a su mezcla obligatoria con gasoilquedó en 1.085.887pesos por tonelada, para las operaciones que sucederán en enero de 2025 y hasta la comunicación de un nuevo precio que lo reemplace.
La normativa oficial determinó además queel plazo de pago del biodiésel no podrá exceder, en ningún caso, los 7 días corridosa contar desde la fecha de la factura correspondiente.   Al mismo tiempo, aclaró que el nuevo precio fijado ""es el valor mínimo al cual deberán ser llevadas a cabo las operaciones de comercialización en el mercado interno"".
Respecto a otro insumo clave comoel bioetanol, tanto el elaborado a base de caña de azúcar como el elaborado a base de maíz, que se utilizan como mezcla obligatoria con la nafta, aún no se publicaron nuevos valores para el primer mes del año ycontinúan vigentes los precios de diciembre.",https://www.pagina12.com.ar/795808-autorizan-aumento-en-biodiesel
Pagina 12,2025-01-10,Ajuste fiscal: Los recortes en áreas sensibles,"Durante el primer año de gestión de Javier Milei el ajuste del gasto de la Administración Pública Nacional (APN) fue equivalente a4,2 puntos del Producto Bruto Interno(PBI), afectando principalmente áreas sensibles comogasto social, educación, cultura y energía, según el último reporte publicado por el Instituto Argentino de Análisis Fiscal (Iaraf).
De esta manera, el gasto devengado de la APN pasó del 19,9 por ciento del PBI a a 15,7 por ciento. El detalle indica que el gasto en promoción y asistencia social se contrajo el equivalente al 0,78 puntos del PBI; el de seguridad social, 0,66; el de educación y cultura, 0,58; y el energía y combustibles, 0,52 puntos.
“Del análisis por finalidad del gasto, surge que de las 29 identificadas, solamente 3 tuvieron un aumento de su peso relativo entre los años 2023 y 2024 y otras 4 mantuvieron el peso relativo de 2023; las 22 finalidades restantes registraron descensos, siendolos más grandes los de Promoción y asistencia social, Seguridad social, Educación y cultura, Energía, combustibles y minería, Transporte y Relaciones interiores”, detalló el informe que calificó como ""significativa"" a la reducción del gasto de la gestión Milei.
Asimismo, entre esas 6 finalidades aportaron un 80 por ciento de la reducción del peso relativo del gasto de la Administración general en términos del PBI.Las que subieron su participación, lo hicieron en magnitudes ínfimas: en Trabajo, 0,08 puntos del PBI (son ocho diez milésimos del PBI, u ocho centésimas de punto de PBI); salud, 0,05 y finanzas e intereses con el 0,01 punto de incremento.Las mediciones de la institución fueron realizadas en función del PBI que el año pasado se redujo un 3 por ciento, lo que da como resultado comparaciones en un contexto de una economía más chica. Además, el informe incluyó solo a la APN, es decir la administración central.
Recién dentro de 10 días se van conocer los resultado finales del 2024, que incluye la totalidad de la administración del Estado: APN, organismos descentralizados, instituciones de la seguridad social, universidades públicas y empresas estatales.


",https://www.pagina12.com.ar/795818-ajuste-fiscal-los-recortes-en-areas-sensibles
Pagina 12,2025-01-10,"En diciembre, la inflación no aflojó en la CABA","Lainflación minorista en la Ciudad Autónoma de Buenos Aires(CABA) fue 3,3 por ciento en diciembre. Los servicios, que están subestimados en la canasta de consumo nacional, tienen mayor peso relativo en la cesta de consumo de CABA y muestran reservas para desacelerar, lo cual impone unlímite al éxito de la política monetaria. Los servicios treparon 4,2 por ciento y los bienes 1,9 por ciento en CABA en diciembre.",https://www.pagina12.com.ar/795790-en-diciembre-la-inflacion-no-aflojo-en-la-caba
Pagina 12,2025-01-10,"Facilitan el intercambio comercial por sistema ""courier""","La Agencia de Recaudación y Control Aduanero (ARCA) simplificó el sistemacourieradecuando la normativa vigente para que personas físicas y jurídicas
puedan exportar o importar mercadería con un peso máximo por paquete o
pieza postal de hasta 50 kilos, independientemente del peso total del envío. Estos cambios, cabe esperar, agilizarán el intercambio comercial por correo al abaratar las compras en el exterior, lo cual podrá impactar en algunos renglones sensibles de la producción nacional.
Hasta el momento, independientemente de la cantidad de piezas, los envíos no podían exceder los 50 kilogramos en total. Por lo que con esta decisión se facilitará el mercado de compra y venta con el exterior mediante esta alternativa.
Asimismo, ya no será obligatorio, para quien ingrese al país mercadería por
este régimen, tener constituido el Domicilio Fiscal Electrónico (DFE).
La Resolución General 5631/2025 efectúa algunas precisiones sobre la
Resolución General 5608/2024, que había elevado el monto máximo de
1.000 a 3.000 dólares por medio de Prestadores de Servicios Postales
(PSP)/Courier, tanto para importaciones como para exportaciones.
Recientemente, ARCA también instrumentó las modicaciones previstas en
el Decreto 1065/2024, que eliminó los aranceles de importación al ingreso
de mercaderías hasta un valor FOB USD 400, con un tope máximo de 5
envíos por año y por persona. Dicha franquicia es válida para productos importados destinados a uso personal y, en la práctica, reduce significativamente los costos tributarios respecto al régimen anterior.
La Resolución General 5.631/25, publicada este jueves en el Boletín Oficial, dispuso que los prestadores de servicios postales deberán conservar las constancias digitalizadas de entrega por cinco años.
El organismo fiscalizador dispuso que hay límite sólo para los denominados “pequeños envíos”, ya sea porque
gozan de la franquicia de aranceles hasta un valor de USD 400, o porque
tienen eximida la intervención de terceros organismos. Para estos casos, el
límite es de hasta 3 unidades de la misma especie y hasta 5 envíos al año
por persona.
Los aranceles que están exceptuados hasta los USD400 son los Derechos de importación y Tasa de estadística. El impuesto al valor
agregado (IVA), en cambio, debe abonarse.
En el texto oficial, se recuerda que el ARCA ""tiene como objetivo permanente facilitar el comercio internacional y procurar certeza en torno a los procedimientos y formalidades aduaneras, con vistas a una mayor fluidez y facilidad en la operatoria comercial"".
En esa línea y argumentando los cambios, se puntualizó que se avanzó en esa dirección ""teniendo por fin la simplificación y la reducción de cargas y de costos"".
A diferencia del sistema ""puerta a puerta"", el régimencourierpermite un mayor peso en el envío de paquetes y ofrece una franquicia de 400 dólares para importaciones personales, tributando solo el 21% de IVA sobre el excedente, lo que en la primer alternativa mencionada es de apenas 50 dólares, y aplica un 50% de impuestos sobre el monto excedente.
En la forma de entrega también se diferencian ambos sistemas, ya que en elcourierel envió se realiza directamente al domicilio sin trámites presenciales en la Aduana, mientras que en el ""puerta a puerta"" puede requerir que el destinatario retire el paquete en una sucursal y complete procedimientos adicionales.",https://www.pagina12.com.ar/795847-facilitan-el-intercambio-comercial-por-sistema-courier
Pagina 12,2025-01-10,Contra la venta de Impsa,"""La privatización de IMPSA es un golpe directo a nuestra soberanía tecnológica y al desarrollo industrial argentino"",manifestóWado de Pedro. El senador publicó un duro cuestionamiento al gobierno de Javier Milei por la decisión de privatizar la empresa. ""Fundada en 1907, IMPSA fue líder en innovación, diseñando y fabricando turbinas hidroeléctricas, eólicas y tecnología nuclear. Exportaba a más de 40 países y sostenía una red de más de 100 PyMEs locales"", recordó. ""En 2021, el Estado nacional y Mendoza rescataron la empresa, preservando más de 720 puestos de trabajo y posicionándola en proyectos estratégicos como la represa Yacyretá y el reactor nuclear CAREM. IMPSA era y es fundamental para la transición energética y la seguridad tecnológica del país"", agregó.
""El gobierno paralizó su funcionamiento durante todo 2024, para privatizarla ahora a precio vil, poniendo en riesgo nuestra capacidad industrial y geoestratégica. Deja a la Argentina sin una herramienta para fortalecer nuestra independencia tecnológica y proyectarnos como un país competitivo en el mundo"", señaló.
""Defender nuestras industrias estratégicas no es solo cuidar el presente, es garantizar el futuro de una Argentina soberana y con oportunidades para todos"", completó.
",https://www.pagina12.com.ar/795873-contra-la-venta-de-impsa
