diario,fecha,titulo noticia,contenido,link
Clarín,2025-01-03,YPF lanza una recompra millonaria de deuda en dólares que pagará con un nuevo bono internacional,"Las empresas estánaprovechando la liquidez en dólaresque hay entre los inversores, a raíz del blanqueo y delinminente ingreso de US$ 4.400 millonesal mercado por el pago de capital e intereses de bonos que hará el Gobierno la semana que viene.
La última en subirse a esta racha de financiamiento fresco esYPF. La petrolera estatal lanzó este juevesuna oferta de recompra de sus Obligaciones Negociables(ON) clase XXXIX, que cotizan como YCA6O y que vencen en julio de 2025, por un total en circulación de US$ 757 millones.
Para atraer a esos tenedores de sus bonos, pagará un ""premio"":por cada 100 dólares nominales, ofrecerá  US$ 101,95, más los intereses proporcionales devengados al 16 de enero. El plazo para adherirse a la oferta vence el 15 de enero.
Para poder pagar esa recompra, la petrolera lo que hará es, a su vez, realizar una nueva emisión de bonos, que llevarán por nombre clase XXXIV y serán por hasta US$ 1.000 millones. Tendrán vencimiento en 2034, y se amortizarán en 3 cuotas consecutivas desde enero de 2032. La emisión está destinada a inversores calificados, pagará intereses semestrales y licitará por precio, explicaron en PPI.
""Con un remanente total de US$ 757 millones y dada la baja liquidez del bono, esta propuestarepresenta una oportunidad atractivade salida para los inversores"", sostuvo Cohen Sociedad de Bolsa en un informe.
En el prospecto de recompra, en un mensaje a los bonistas que no acepten la propuesta, YPF aclaró que tiene la intención de rescatar todas las ON que sigan en circulación tras la oferta.
NE
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/ypf-lanza-recompra-millonaria-deuda-dolares-pagara-nuevo-bono-internacional_0_b3fD2PRZ7M.html
Clarín,2025-01-03,"Nuevas prepagas, desregulación de remedios y medicina “on demand”: tendencias en el negocio de la salud para 2025","Una de las industrias que más cambios atravesó en 2024 fue la de la salud. Durante los últimos meses, el segmento comenzó una transformación que incluye desde innovaciones tecnológicas hasta modificaciones regulatorias y de modelo de negocios. Estas modificaciones van a tener su impacto en 2025 y -en este escenario- tanto losusuarios como los prestadores van a tener que adaptarse a este nuevo paradigma.
“En la Argentina, laspolíticas de saludestán cambiando bastante con el gobierno de Javier Milei y se podría hacer un resumen con los siguientes puntos clave: más opciones en obras sociales, medicamentos en kioscos, digitalización, recortes en el presupuesto y mejor gestión con tecnología”, destaca Fabián Perfetti, cofundador y director de Streambe, empresa experta en tecnología y enfocada especialmente en el sector salud.
Si bien hay varias cuestiones que inciden sobre el sector, cuatro se destacan por sobre el resto:
La transformación más próxima es lareceta electrónica, ya que a partir del 1 de enero de 2025 es la única modalidad vigente para la prescripción de medicamentos. “A partir de enero es obligatorio y no puede haber más recetas en papel. La ventaja es que genera mayor seguridad porque no puede haber recetas manuscritas. Por lo tanto, va a haber menos errores, menos impresiones, menos corrupción, mayor trazabilidad, más agilidad y se optimiza el acceso al médico”, reflexiona Perfetti. Y agrega: “Antes, quizás un profesional te hacía una receta y se olvidaba. Ahora puede volver a consultar lo que prescribió previamente para ver si las dosis están bien o si hay que cambiar algo”.
Más allá de las ventajas, el sistema también tiene algunos puntos que pueden generar problemas:el más flojo es la conectividadporque no es igual en toda la Argentina. Cada uno de los actores del sistema va a tener que adaptarse a este nuevo paradigma, que será mejor, pero tiene sus desafíos tecnológicos.
Ligado a la boleta electrónica, se suma lareciente desregulación de la venta de medicamentos.A través del Decreto 1024/2024, el Gobierno permite que los productos farmacéuticos sin receta sean exhibidos y adquiridos directamente desde las góndolas de las farmacias. Además,se habilita la venta de dos tipos de medicamentos sin receta en otros puntos de venta, como kioscos, almacenes o supermercados.
“Desde el punto de vista de los usuarios, van a tener mayor accesibilidad. Esto se va a notar, sobre todo, en provincias chicas o zonas alejadas de la Ciudad de Buenos Aires, donde no hay tantas farmacias. También genera más competencia, lo que tiende a bajar los precios”, explica Perfetti. Aunque también advierte: “No todo es tan fácil porque, desde el lado delas farmacias, pueden perder ingresos y exclusividad de ventas.Hay que ver cómo pueden sumar tecnología para ser más competitivas, como por ejemplo e-commerce.Otro riesgo es el sanitarioy cómo se cuidan los productos en supermercados y kioscos”.
Los expertos destacan que en países como Estados Unidos y regiones europeas este sistema funciona y en la Argentina ya existió un modelo similar que se eliminó. Actualmente, según la firma Statista,se estima que el mercado farmacéutico en Argentina generó ingresos por US$ 4.310 millones en 2024.De cara al futuro, se espera que crezcan a una tasa anual del 3,22%, lo que resultará en un volumen de US$ 5.050 millones para 2029 y uno de los factores que podría impulsar esta suba es, justamente, la desregulación de la venta de medicamentos.
Otra tendencia global es la salud ""on demand"". La firma Mordor Intelligence estima que el tamaño del mercado mundial de salud digital será de US$ 296,46 mil millones en 2024 y se espera que alcance los US$ 655,57 mil millones en 2029. Este crecimiento también se verá en el país debido a la integración de tecnología en los establecimientos de salud y las nuevas tendencias deatención digital que demandan los usuarios.
“Elacceso remoto a cualquier médico y especialidad las 24 horasdel día y la simplicidad de los procesos a través de plataformas, como puede ser sacar turnos, hacer recetas y mandar a realizar estudios, es una gran ventaja”, resalta Perfetti. “La mayor desventaja es la dependencia de la tecnología que desencadena y, con casos más complejos,quizás una videollamada no basta. Además, puede acentuar desigualdades entre las regiones con menos infraestructura digital. Pero, sin dudas, baja los costos y la gente lo prefiere por ser más simple, sobre todo los jóvenes”, continúa el director de Streambe.
Finalmente, otra tendencia para 2025 es la intención del Gobierno de generar un terreno fértil para la creación de más prepagas en el país. “Es un proceso positivo porque los usuarios van a tener más libertad de elección y no quedarán atados a una prepaga particular. Habrámás competenciaentre estas compañías para ver quién se queda con más gente y tambiénmayor cantidad de planesque se van a adaptar mejor a cada tipo de usuario”, indica Perfetti. Y suma para concluir: “Las empresas tendrán el desafío de pensar nuevas estrategias para captar la mayor cantidad de personas. La competencia va a ser dura y con múltiples desafíos, peroserá beneficioso porque permitirá elegir entre una mayor cantidad de planes”.
NE
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/nuevas-prepagas-desregulacion-remedios-medicina-on-demand-tendencias-negocio-salud-2025_0_oHkL9KU8Wp.html
Clarín,2025-01-03,"El Gobierno busca un préstamo de dos fondos o plata del FMI, además del “REPO” con bancos","El Gobierno está evaluandosi negociar un préstamo con dos fondos de inversión o buscar financiación adicional del Fondo Monetario Internacionalpara allanar el camino hacia el levantamiento de los controles de divisas y capitales en los próximos meses, según le aseguró a la agenciaBloombergun alto funcionario.
El Ministerio de Economía buscaría financiación privada o nueva financiación del FMI,pero no ambas,y pretende tenerlapara febrero o marzo,según el funcionario, que no reveló cuáles son los fondos con lo que se negocia, ni el monto de un eventual préstamo.
La decisión del Gobierno sobre los fondos del FMI o el préstamo de los fondos de inversiónes paralela a las negociacionesque los responsables políticos están manteniendocon los bancos para un acuerdo de recompra, o REPO,que supondríaal menos US$ 2.700 millonesa lo largo de tres años.
El funcionario añadió que el REPO se está considerando ahorapara realizar los pagos adeudados a los tenedores de bonos de Argentina en julioen lugar de enero, puesto que la autoridad monetaria ya tiene el dinero para realizar alrededor de US$ 4.700 millones de pagos de capital e intereses que vencen este mes. El diarioLa Naciónpublicó que ese préstamo, garantizado con bonos, ya estaría cerrado y se anunciaría en los próximos días.
El FMI confirmó el mes pasado que Argentina está buscando un nuevo acuerdo que suceda al de US$ 44.000 millones. El ministro de Economía, Luis Caputo, también dijo que quiere cerrar un acuerdo con el FMIen el primer cuatrimestrede este año y añadió que esperaba que incluyera nueva financiación, sin proporcionar una cifra.
Argentina está intentando alcanzar sutercer acuerdo con el FMIdesde 2018, pero sigue sin estar claro si la entidad con sede en Washington proporcionaría financiación adicional más allá de los US$ 44.000 millones.
Hace un año, los funcionarios sugirieron quese necesitarían hasta US$ 15.000 millones en dinero adicional del FMI para levantar los controles, pero no hicieron referencia a la cifra en varios meses.
Aunque el objetivo último de la financiación seríaacelerar el caminohacia laeliminación del cepo, los fondos se utilizarían técnicamente para que el Tesoro pague miles de millones en deudas que tiene con el Banco Central.
Eso ayudaría asanear el balance de la autoridad monetariay a restablecer sus llamadas reservas netas, la diferencia entre su efectivo en caja y los pasivos pendientes. Actualmente, el Banco Central tiene reservas netas negativas, lo que impide a los funcionarios levantar los controles porque dejaría al peso expuesto a una liquidación de divisas.
NE
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/gobierno-busca-prestamo-fondos-plata-fmi-ademas-repo-bancos_0_albiczuYrX.html
Clarín,2025-01-03,A una semana del pago de los bonos del que dudaba el mercado: cuántos dólares son y a dónde irán a parar,"El mercado empezó a preguntarse por el destino que tendrá el próximo pago de los bonos en dólares. El jueves 9 de enero, el Gobierno cancelará elvencimiento de intereses y capital por unos US$ 4.400 millones de Bonares y Globales 2029 y 2030, en lo que será la mayor operación desde el inicio de la gestión de Javier Milei. El pago fue tema de debate durante 2024 por el temor a que el país no llegara a reunir los fondos para hacer el desembolso.
Se trata del tercer cupón de la deuda de US$ 66.000 millones reestructurada en 2020 por Martín Guzmán. A cambio de títulos emitidos bajo la gestión de Mauricio Macri, el Gobierno entregó bonos -en su mayoríaAL29, AL30, GD29 y GD30- con tasas de interés de entre 0,5 y 2,3% y amortizaciones de capital de entre 8 y 10%. Esto permitió una quita de intereses y extendió plazos por 3 años, pero con fuertes pagos desde 2024.
Argentina canceló US$ 1.600 millones en intereses en enero del año pasado y en julio fue el primer pago de amortización, por lo que el monto total ascendió a US$ 2.600 millones. Ahora,vencen US$ 1.500 millones de intereses y US$ 2.800 millones de capital, de los cuales el Gobierno ya giró en septiembre los primeros al Bank of New York.
Según estimaciones privadas,por cada US$ 10.000comprados a precios de hoy, los tenedores de bonos recibirán entre US$ 50 y 350 de intereses y entre US$ 600 y 1.250 de capital, dependiendo del título.
Según PPI, los tenedores privados representan el 70% de lo que vence el jueves y el 30% restante ya está en manos del sector público (ANSES y BCRA). De la parte privada, estiman que30% de los bonos con legislación Nueva York (Globales) corresponde a cuentas locales y el 70% remanente a fondos en el exterior, mientras que la mayoría de los títulos con ley local (Bonares) corresponden a residentes.
La expectativa en el mercado es que buena parte de los dólares sean reinvertidos en bonos en esa moneda, Bopreales u Obligaciones Negociables(deuda de las empresas), ya que se trata deinversores ya posicionados en Argentina.En ese caso, los fondos se quedarían en el mercado o irían a las compañías del sector privado que están muy activas colocando deuda en dólares a partir de la liquidez que generó el blanqueo.Tampoco se descarta que alimente el ""carry trade""con colocaciones en pesos.
""Tanto los locales -que tienen más sesgo a reinversión- como los jugadores internacionales -queestán viendo una buena historia donde las tasas siguen siendo atractivas respecto a los pares de crédito- estarían incentivados a reinvertir pagos. Ahora, paradójicamente, uno puede estar cobrando más capital que pagan los bonos 2029 y 2030 y, sin embargo,puede ser que no se reinviertan en el mismo instrumento"", dijo Pedro Siaba Serrate, jefe de research y strategy de PPI.
En julio pasado, los tenedores se inclinaron por títulos más largos. Ahora,la mirada está puesta en los bonos al 2029 y 2030 y, para los más arriesgados, en los que vencen en 2035 y 2038. Este jueves, los bonos más cortos subieron hasta 1%, mientras que los más largos crecieron hasta 0,7%.
""Yo, personalmente, creo que el 60% o 65% debería estar reinvirtiéndose, se va a dar a lo largo de enero. Los bonos más cortos subieron mucho y los más largos, menos. Hay una altaexpectativa de que los bonos sigan subiendopor el reordenamiento macro, la perspectiva de renegociación con el FMI y el apoyo de Trump"", dijo Gustavo Neffa, director de Research for Traders.
En diciembre, la deuda soberana en dólares aumentó entre 4,3% y 5,7%. Así,los globales finalizaron el año con retornos de hasta el 105%, el precio promedio subió a casi US$ 70 y el riesgo país se desplomó acercándose a los 600 puntos básicos, una caída de 1.300 puntos alentada por el superávit fiscal y la compra de reservas por parte del Banco Central.
Con rendimientos del 11% para todos los tramos de la deuda, hoy todavía luce lejana la posibilidad de volver a los mercadosinternacionales por el elevado costo financiero que supone esa tasa en dólares. Hacia adelante, los economistas creen que la baja del riesgo país dependerá de la acumulación de dólares y la negociación con el Fondo.
""La baja del riesgo país ya está descontada, Argentina tuvo una baja importante del riesgo país en 2024, primero con el superávit fiscal y después con el blanqueo, cuando bajó casi 600 puntos.La reducción de ese indicador depende de la posibilidad de comprar reservas y tener menos necesidades de caja"", señaló Carlos Pérez, director de la Fundación Capital.
La pregunta que persiste en el mercado es cómo hará el Gobierno para pagar el resto de la deuda.Según Quantum Finanzas, la consultora de Daniel Marx, hay vencimientos por US$ 22.000 millones en 2025(US$ 7.700 millones con organismos internacionales, US$ 9.500 millones con bonistas, US$ 2.500 millones por el Bopreal y US$ 2.700 millones de las provincias)-
Luis Caputo apeló hasta ahora a los pesos obtenidos con el duro ajuste fiscal y la colocación de deuda en esa moneda para comprar reservas y pagarle a los bonistas. Si bien se estima que elTesoro cuenta con cerca de US$ 6.000 millonesque podría volver a utilizar en julio,el 2025 será desafiante.
No solo aumentan los pagos al exteriory las reservas netas siguen negativas, sino que el tipo de cambio continúa apreciándose. Este escenario podría acelerar lanegociación de un nuevo programa con el Fondo o el cierre de un préstamo REPO.
NE
Redactor de la sección Economíajbarca@clarin.com
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/semana-pago-bonos-dudaba-mercado-dolares-iran-parar_0_MCH1FeS8iJ.html
Clarín,2025-01-03,Dólar hoy: a cuánto cotizan el oficial y sus diferentes tipos de cambio este viernes 03 de enero,"Eldólar oficialcotiza esteviernes 03 de eneroa $1012,50 para la compra y $1052,50 para la venta en las entidades bancarias.
En cuanto aldólar blue, esta jornada cotiza a $1195 para la compra y $1215 para la venta. Así, marca una brecha de 18% con respecto al dólar oficial. Elvalor del dólar bluetiene una diferencia sustancial con el dólar oficial, que se adquiere en los bancos y que posee una cotización establecida.
Por otro lado, eldólar turista(también conocido comodólar solidario) cotiza a $1368,25. Este valor es el que se utiliza al momento de comprar dólar para ahorro o de realizar transacciones en el exterior y surge de la suma de un 30% al valor del dólar oficial del día.
Otro de los tipos de cambio es eldólar mayorista, el cual inicia el día a $1197,62 para la compra y $1200,94 para la venta.
En relación alContado con liqui(CCL), el precio de referencia es de $1194. El CCL es la operatoria que permite a las empresas comprar papeles argentinos en el mercado local y venderlos en el exterior para lograr así girar divisas para ""atesoramiento"".
Hoy en Argentina conviven al menos seis tipos de cotizaciones distintas para la moneda estadounidense, algunas más usadas que otras.
Dólar ahorro/tarjeta o dólar turista/solidario: tiene el recargo del 30% dispuesto por el Gobierno sobre las compras realizadas con tarjeta en moneda extranjera y sobre la adquisición de divisas para atesoramiento dentro del circuito oficial.
Dólar blue: es el billete que se vende en el mercado informal, a través de cuevas o “arbolitos” en la calle.
Contado con Liqui: es una operación legal para conseguir dólares en el exterior. Se convirtió en el camino preferido de las empresas. Se compran títulos o acciones argentinas en pesos y luego se venden en el exterior en dólares.
Dólar oficial o minorista: es el precio al que pueden acceder los particulares pero siempre dentro del cerco de US$200 establecido por el cepo.
Dólar mayorista: es el que se usa para el comercio exterior, el pago de deudas dolarizadas y de dividendos. Teóricamente es el que incide en la fijación de los precios de los productos importados.
Dólar para industria y servicios: por el efecto de las retenciones, los exportadores de manufacturas y de servicios reciben en realidad un dólar a un valor más bajo que el oficial, y mucho más bajo que el blue. Dentro de esta categoría, hay distintos valores para quienes exportan carne y lácteos, para trigo, maíz y girasol y para la soja.
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/dolar-hoy-cotizan-oficial-diferentes-tipos-cambio-viernes-03-enero_0_IYfZPwC7dQ.html
Clarín,2025-01-03,"Dólar hoy y dólar blue hoy, EN VIVO: a cuánto cotizó y cuál fue su precio este viernes 3 de enero, minuto a minuto","Eldólar bluebajó este viernes 10 pesos y cerró a$ 1.205, ampliando el descenso de ayer. En tanto, eldólar oficialconcluyó la jornada a$ 1.055para la venta en la pizarra del Banco Nación. Seguí todas las instancias de la jornada cambiaria en la cobertura minuto a minuto deClarín.
Ese fue el saldo del segundo día hábil del año. El jueves 2 de enero el organismo había comprado divisas por 172 millones de dólares.
El dólar paralelo tuvo este viernes un descenso de 10 pesos, por lo que cerró a $1.205. Ayer, durante el primer día hábil del año, el blue también había bajado $15 por lo que esta primera semana de enero tuvo una baja de $25 acumulados.
El Gobierno anunció este viernes que el Banco Central (BCRA) cerró a fines del año pasado una operación de Repurcharse Agreement (REPO) por 1.000 millones de dólares que aportarán cinco bancos internacionales, en una operación de pase pasivo con los Bonos Para la Reconstrucción de una Argentina Libre (BOPREAL) como garantía.Leé más
¿Qué hacer con los ahorros en el 2025 para que crezcan? Ante esta pregunta típica de cada enero, los bonos argentinos en dólares ocupan esta vez un lugar destacado entre las opciones recomendadas por los expertos en finanzas personales, tanto para grandes como para pequeños inversores.
Los bonos soberanos, que venían ""por el piso"" hasta fines de 2023, despertaron el año pasado y generaron ganancias impactantes para quienes, pese a los antecedentes desfavorables, apostaron a que ahora el país sí logrará cumplir con los pagos de su abultada deuda.Seguir leyendo
La cotización de la divisa en la pizarra oficial subió $1,50 más al final de la rueda financiera del viernes y terminó la jornada a $1.055 para la venta y $1.015 para la compra. En la semana ganó 4 pesos.
Los activos argentinos abrieron el nuevo año manteniendo la tendencia alcista con la que habían cerrado el 2024. Este viernes los bonos suben cerca de 1%, lo que lleva al riesgo país a 610 puntos básicos y lo deja a un paso de perforar el piso de los 600 puntos.Seguir leyendo
El billete cortó momentáneamente la tendencia bajista con un rebote de 5 pesos y ahora se consigue a $1.205 en el mercado informal.
El Gobierno está evaluando si negociar un préstamo con dos fondos de inversión o buscar financiación adicional del Fondo Monetario Internacional para allanar el camino hacia el levantamiento de los controles de divisas y capitales en los próximos meses, según le aseguró a la agencia Bloomberg un alto funcionario.
El Ministerio de Economía buscaría financiación privada o nueva financiación del FMI, pero no ambas, y pretende tenerla para febrero o marzo, según el funcionario, que no reveló cuáles son los fondos con lo que se negocia, ni el monto de un eventual préstamo.Seguir leyendo
Mientras que el dólar contado con liquidación se negocia a $1.177, el dólar MEP o bolsa opera a $1.164.
El mercado empezó a preguntarse por el destino que tendrá el próximo pago de los bonos en dólares. El jueves 9 de enero, el Gobierno cancelará el vencimiento de intereses y capital por unos US$ 4.400 millones de Bonares y Globales 2029 y 2030, en lo que será la mayor operación desde el inicio de la gestión de Javier Milei. El pago fue tema de debate durante 2024 por el temor a que el país no llegara a reunir los fondos para hacer el desembolso.Seguir leyendo
El riesgo país argentino, medido por el índice EMBI que elabora el banco de inversión JP Morgan, baja un punto básico este viernes, a 609 unidades.
La Agencia de Recaudación y Control Aduanero (ARCA) actualizó los montos a partir de los cuales las entidades financieras y las billeteras virtuales deben informar sobre las transacciones, saldos y consumos de sus clientes. El organismo recaudador que surgió en reemplazo de la AFIP aclaró expresamente que la medida no afecta a los consumidores, que no deberán hacer absolutamente nada ni informar a nadie.
Esta actualización semestral se basa en las variaciones del Índice de Precios al Consumidor (IPC) del INDEC.Seguir leyendo
Esteban Echeverría es un populoso partido del sur de Buenos Aires y allí se palpa la fragilidad de numerosas familias. Desde hace muchos años y siempre en diciembre llegaban a la intendencia los pedidos de las cadenas de supermercados temerosas por los saqueos. Reclamaban refuerzos a su seguridad. Fernando Grey, el intendente, asegura que ésta fue la primera vez que nadie lo llamó, lo que confirma el clima de estabilidad y calma social que advierten consultores como Raúl Timerman: “Tanto sus detractores como quienes lo respaldan, mencionan la estabilidad como el principal atributo del Gobierno”, afirma.Seguir leyendo
El billete bajó otros 5 pesos y ahora se negocia a $1.200 en el mercado informal.
El billete cayó 10 pesos en las primeras operaciones de este viernes y se consigue a $1.205 en el mercado informal porteño.
En la apertura de la operatoria del viernes, la divisa subió un peso y cotiza a $1.053,50 para la venta y $1.013,50 para la compra en la pizarra oficial.
Productores rurales de Federación Agraria Argentina (FAA) reclamaron una quita de retenciones ""de manera urgente"" para poder recuperar rentabilidad ante la suba de costos y precios internacionales en baja.
""Hemos sembrado la gruesa con altos costos de insumos, arrendamientos muy altos, precios internacionales deprimidos y ese panorama con una alta carga fiscal es bastante desolador, lo números no dan"", dijo Andrea Sarnari, presidenta de Federación Agraria.
Sarnari agregó que los pequeños productores están ""preocupados por el panorama; hay una gran preocupación por el año que viene, con muchos desafíos, incertidumbre y necesidad de que haya señales claras para que exista rentabilidad"".
El Banco Central compró el jueves US$ 172 millones en el primer día hábil del año y sus reservas subieron US$ 2.098 millones, hasta los US$ 31.705 millones.
La fuerte suba de reservas se produjo por los ajustes habituales que se realizan cuando comienza un nuevo mes.
Con este resultado, las reservas recuperaron todo lo perdido en la última rueda de 2024 (-US$ 1.917 millones) y agregaron un adicional.
Después de una suba de 127% en dólares, la Bolsa porteña arrancó el 2025 con el pie derecho: este jueves 2 de enero el Merval (principal índice local) sube 6,2% en pesos y 7,1% en dólares. También avanzan las acciones argentinas que cotizan en Wall Street: muestran subas de hasta 11%.
Las acciones que pican en punta este año son BBVA, que avanza 13,6% en Nueva York y banco Macro que sube 12%. También Transportadora Gas Del Sur con 11% y Supervielle con 10%.Seguir leyendo
Este viernes, YPF aumentó sus combustibles (nafta y gasoil) un 1,75% promedio en todo el país. La nafta súper en la Ciudad trepó por encima de los $ 1.127 por litro, mientras que la premium alcanzó los $ 1.394. En tanto, el gasoil se ubica en $ 1.143 y el gasoil premium en $ 1.392.
Se prevé que otras empresas del sector, como Axion, Shell y Puma Energy, también actualicen sus tarifas en línea con esta medida.
La divisa cotiza a $ 1.052,50 para la venta y $ 1.012,50 para la compra en la pizarra oficial, luego de no sufrir modificaciones en la jornada de ayer.
La divisa de Estados Unidos que se comercializa en el mercado paralelo bajó 15 pesos en la jornada de ayer por lo que cotiza a $ 1.215 para la venta y $ 1.195 para la compra.
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/dolar-hoy-dolar-blue-hoy-vivo-cotiza-precio-viernes-3-enero-minuto-minuto_0_2GsUcGJBTq.html
Clarín,2025-01-03,Dólar CCL hoy: a cuánto cotiza este viernes 03 de enero,"La cotización deldólar CCLes de$1194para la compra y de$1163,90para la venta, este viernes 03 de enero de 2025.
El dólar CCL sube3%respecto al mismo día de la semana anterior.
En lo que va de enero de 2025, el dólar CCL sube respecto al mes anterior: la diferencia es de9%.
En comparación con el año pasado, el dólar CCL sube un17%. A esta altura del año anterior, el CCL cotizaba a$1023.7.
El valor deldólar CCLtiene una diferencia con eldólar MEP. Mientras que el primero está$1194, el MEP cotiza hoy a$1158,40, lo que marca una brecha de0%.
Eldólar CCL o dólar contado con liquidaciónes uno de los tipos de cambio financieros más usados en el país, junto con el dólar MEP (o dólar bolsa). Se trata de una herramienta financiera que permite cambiar pesos por dólares en el exterior. Muchas empresas e inversionistas usan este método para adquirir divisas y sacarlas del país legalmente.
Eldólar CCL o dólar contado con liquidaciónconsiste en la compra de un bono en pesos (AL30) o en dólares (AL30D) para venderlo en especie C (AL30C). Mediante estas 2 simples operaciones podés ingresar dinero a cuentas de inversión en Estados Unidos.
La cotización del dólar CCL funciona en el mismo horario del mercado de cotizaciones:hasta las 16:30 horas, de lunes a viernes.
Estas operaciones reciben el nombre de “operaciones de liquidación con cable”. Para identificarlas se agrega una C al final del código de negociación de la especie. Así se diferencian de aquellas que se liquidan en pesos o dólares en cuentas radicadas en el mercado local.
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/dolar-ccl-hoy-cotiza-viernes-03-enero_0_LOsZEK0Bob.html
Clarín,2025-01-03,Dólar ahorro hoy: a cuánto cotiza este viernes 03 de enero,"La cotización deldólar ahorroes de$1368,25para la venta este viernes 03 de enero de 2025.
El dólar ahorro sube13%respecto al mismo día de la semana anterior.
En lo que va de enero de 2025, el dólar ahorro baja respecto al mes anterior: la diferencia es de17%.
En comparación con el año pasado, el dólar ahorro sube un39%. A esta altura del año anterior, el ahorro cotizaba a$984.
El valor deldólar ahorrotiene una diferencia con eldólar MEP. Mientras que el primero está$1368,25, el MEP cotiza hoy a$1158,40, lo que marca una brecha de18%.
Eldólar ahorroes un tipo de cambio mayor al dólar oficial, que se muestra como la opción más barata para comprar a modo de atesoramiento.
La compra deldólar ahorrohoy en Argentina se maneja bajo la siguiente cotización: el 30% del impuesto país se mantiene y el 35% del impuesto a las ganancias pasa a ser de un 45%, igualando la cotización del dólar tarjeta.
La cotización del dólar ahorro funciona en el mismo horario del mercado de cotizaciones:hasta las 16:30 horas, de lunes a viernes.
Estas operaciones reciben el nombre de “operaciones de liquidación con cable”. Para identificarlas se agrega una C al final del código de negociación de la especie. Así se diferencian de aquellas que se liquidan en pesos o dólares en cuentas radicadas en el mercado local.
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/dolar-ahorro-hoy-cotiza-viernes-03-enero_0_a7TMlQ3VoT.html
Clarín,2025-01-03,Dólar tarjeta hoy: a cuánto cotiza este viernes 03 de enero,"La cotización deldólar tarjetaes de$1368,25, este viernes 03 de enero de 2025.
El dólar tarjeta sube13%respecto al mismo día de la semana anterior.
En lo que va de enero de 2025, el dólar tarjeta baja respecto al mes anterior: la diferencia es de17%.
En comparación con el año pasado, el dólar tarjeta sube un39%. A esta altura del año anterior, el dólar tarjeta cotizaba a$984.
El valor deldólar tarjetatiene una diferencia con eldólar blue. Mientras que el primero está$1368,25, el blue cotiza hoy a$1195, lo que marca una brecha de14%.
Eldólar tarjetaes el tipo de cambio que se emplea para el pago de consumos con tarjeta de débito y crédito en el exterior así como para la compra, también en dólares, de pasajes y paquetes turísticos hacia destinos fuera de la Argentina.
El valor deldólar tarjetase conforma de la siguiente manera: al dólar oficial se le añade un 30% de impuesto país y un 30% de ganancias. Se trata de una carga impositiva total del 60%, frente al 155% que existía en la gestión anterior.
La cotización del dólar tarjeta funciona en el mismo horario del mercado de cotizaciones:hasta las 16:30 horas, de lunes a viernes.
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/dolar-tarjeta-hoy-cotiza-viernes-03-enero_0_jKB1jvGsnO.html
Clarín,2025-01-03,Dólar MEP hoy: a cuánto cotiza este viernes 03 de enero,"La cotización deldólar MEPes de$1158,40para la compra y de$1163,90para la venta, esteviernes 03 de enero de 2025.
Eldólar MEPsube15%respecto al mismo día de la semana anterior.
En lo que va deenero de 2025, el dólar MEPsuberespecto al mes anterior: la diferencia es de8%.
En comparación con el año pasado, el dólar MEPsubeun13%. A esta altura del año anterior, el MEP cotizaba a$1024.2.
El valor del dólar MEP tiene una diferencia con el dólar blue. Mientras que el primero está a$1158,40, el blue cotiza hoy a$1195, lo que marca una brecha de3.06%.
Eldólar MEPes un tipo de cambio mayor al dólar oficial, que se muestra como la opción más barata para comprar a modo de atesoramiento.
El dólar MEP consiste en la compra de un bono en pesos y su venta en dólares. Este tipo de cambio se calcula a partir de la división entre el precio en pesos y la cotización en dólares.
La cotización del dólar MEP funciona en el mismo horario del mercado de cotizaciones: hasta las 16:30 horas, de lunes a viernes.
Su nombre deriva de la sigla 'MEP', que significa Mercado Electrónico de Pagos. Es una variante al dólar ahorro, ya que presenta menos restricciones como se mencionó anteriormente.
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/dolar-mep-hoy-cotiza-viernes-03-enero_0_mPr6cMVhbE.html
