diario,fecha,titulo noticia,contenido,link
Clarín,2025-01-09,El pago del supervencimiento de deuda empieza a reflejarse en los bonos: suben en Wall Street,"En una jornada atípica para los mercados internacionales,el Gobierno confirmó el pago del mega vencimientode US$ 4.400 millones a los tenedores de deuda que entraron al canje de Martín Guzmán en 2020. El mercado de renta fijaoperará media rueda en Wall Street,debido a un feriado que se decretó en Estados Unidos por el funeral del expresidente de ese país, Jimmy Carter.
En ese contexto,los títulos argentinos comenzaron el día en alza, una vez confirmada la noticia del pago del cupón.Se ven subas de entre 0,30 a 0,70%, con más crecimiento en los títulos a más largo plazo.
Aunque la cancelación de la deudaestaba descontada en los preciosdel mercado, la confirmación de esta operación impulsó a algunos inversores. ""El miércoles los bonos locales reflejaron caídas en los mercados que cotizandirty(sucio) por cuestiones lógicas de corte de cupón, no obstante, en el exterior y con cotizacionesclean(limpias),también hubo caídas más marcadas en la parte más corta de la curva: GD30 –2,82%.Parte de una típica especulación con el pago"", indicaron antes del comienzo de la rueda enOutlier.
El pago de este vencimientodespeja algunas dudas sobre la sostenibilidad de la deuda argentina,en un año cargado de compromisos externos. ""Para este año esperamos una curva soberana mucho másinfluida por el contexto internacional,tras años de desacoplamiento casi total. Será crucial seguir de cerca cómo evoluciona el frente externo, que no ha comenzado favorablemente este año. En el plano local,el factor clave a monitorear será la dinámica de acumulación de reservas, dondeya se acordó un REPOque refuerza el optimismo respecto al regreso de Argentina a los mercados internacionales"", dijeron enDelphos.
""La curva soberana en dólares ahora presenta una pendiente positiva, alineándose con emergentes de mejor calificación ymostrando menor percepción de riesgo de impago a corto plazo. Este cambio refleja optimismo por la capacidad de Argentina de afrontar vencimientos en dólares. Con estabilidad macroeconómica y acumulación de reservas como eje para 2025, el reciente REPO refuerza la confianza en el acceso a mercados internacionales"", agregaron.
En esta línea,Mateo Reschini,jefe de research deInviú: ""Hacia adelante la deuda tiene que seguir mejorando porque van a seguir mejorando las expectativas de Argentina y además que con capacidad de 'rolleo' (renovación de deuda) esto no es tan complicado. Entonces veo que realmente van a poder hacerlo"".
Sin el impulso externo, la Bolsa porteña se mueve en alza, después de haber registrado caídas en la jornada previa. El Merval recupera 1,2% y acumula ganancias de más de 11% en moneda dura este mes. Los bancos y las energéticas son los papeles que más suben este jueves, a excepción de Edenor, que se hundió más de 9% en la previa y ahora recupera.
NE
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/pago-supervencimiento-deuda-empieza-reflejarse-bonos-suben-wall-street_0_sGCMFt3LLi.html
Clarín,2025-01-09,Expropiación de Aerolíneas Argentinas: el Gobierno apeló un fallo que lo obliga a pagar unos US$ 390 millones,"Con fecha del 8 de enero, el gobierno deJavier Mileipresentó laapelación al fallo de la justiciadel distrito estadounidense de Columbia de hace un mes que obliga a la Argentina a pagarUS$ 389 millonesporla expropiación de Aerolíneas Argentinas.
De esta forma, el paísbusca revertir la demandadel fondoTitan Consortiumante la justicia norteamericana, que habilitó la ejecución de una sentencia delCentro Internacional de Arreglo de Diferencias Relativas a Inversiones (CIADI).
“De conformidad con las Reglas 3 y 4 de las Reglas Federales de Procedimiento de Apelación, por la presente se notifica este 8 de enero de 2025 que el demandado, la RepúblicaArgentina, apela ante el Tribunal de Apelaciones de los Estados Unidospara el Circuito del Distrito de Columbia la orden y sentencia final del Tribunal de Distrito, dictada el 10 de diciembre de 2024,a favor del demandante,Titan Consortium, LLC,y en contra del demandado, así como cualquier otra orden dictada por el Tribunal de Distrito, incluyendo, entre otras, la orden del Tribunal de Distrito dictada el 19 de agosto de 2024, que nególa moción del demandado para desestimar”, sostiene la presentación local compartida vía X porSebastián Maril, analista deLatam Advisor.
En noviembre, la Argentina y Titan Consortium habían arribado a unacuerdo sobre los términos y condiciones de la sentenciapor el caso de expropiación de Aerolíneas. Entonces,el país debía pagar US$ 389,5 millones incluyendo intereses. A partir, de ese día se siguen sumando intereses a una tasa variable, que al inicio era de5,11%. El 11 de diciembre, la Corte del distrito de Columbiafalló a favor de los demandantesen lo que se conocía como la sentencia final.
La llegada de Titan Consortium a este proceso judicial se dio luego de quele comprara los derechos de litigio al fondo Burford Capital, otro conocido de la Argentina, ya que es litigante contra el país en el casoYPF.
A fines de agosto de 2021, el fondo de inversión había presentado una demanda de 'Enforcement' para obligar al Estado argentino a pagar una sentenciaen su contra de US$ 320 millones, la cual fuedictada originalmenteen 2017por el CIADI, el tribunal arbitral del Banco Mundial.
Según el reclamo,la Argentina nunca pagó esta sentenciadel CIADI, que habíaquedado en firmeen 2019, poco antes del traspaso de la banda presidencial por parte deMauricio MacriaAlberto Fernández. La presentación de Titan fue en los tribunales de Columbia, en el distrito de Washington, cuya corte deberá designar qué juez se hará cargo.
Entre octubre de 2001 y julio de 2008, la sociedadInterinvest, dueña de las acciones de Aerolíneas, había quedado en manos deAir Comet, una pequeña aerolínea española controlada, a su vez, por empresarios del turismo, cuya marca más conocida era la agenciaMarsans. En poco tiempo, aquí se los comenzó a llamarGrupo Marsans.
Marsans había comenzado su gestión con el apoyo de los gremios aeronáuticos, los cuales en 2001 se habían opuesto a un plan de ajuste de Aerolíneas que por entonces quería llevar a cabo el Estado español, que había recibido las acciones de la línea aérea luego de haber sido gestionada desde su privatización porIberiayAmerican Airlines.
En junio de 2001, tras un prolongado paro contra laSociedad Estatal de Participaciones Industriales (SEPI)española a cargo de laAsociación del Personal Técnico Aeronáutico (APTA), Aerolíneas debió pedir suconcurso preventivo. En octubre, fueel traspaso de las accionesdesde la SEPI española a Marsans.
Ya conCristina Kirchnercomo presidenta, yRicardo Jaimetodavía como secretario de Transporte, Marsans terminó de tirar la toalla a mediados de 2008, cuandodejó de pagar un déficit mensualque por entonces rondaba losUS$ 25 millones.
En julio de 2008, Jaime y el ministro de Planificación,Julio De Vido, se hicieron presentes en el edificio de Aerolíneas en la torre Bouchard para hacerse cargo de la empresa. Designaron como interventor al entonces ex intendente de La Plata,Julio Alak. Una ley que ese mismo año votó el Congreso pusolas acciones de Aerolíneas 'sujetas a expropiación'.
Un año más tarde, en julio de 2009, Alak fue reemplazado porMariano Recalde, actual senador y dirigente de La Cámpora, quien se hizo cargo de Aerolíneas, secundado por el actual gobernador bonaerense,Axel Kicillof.
Para ese momento, uno de los tres dueños de Marsans,Gonzalo Pascual, ya había fallecido, mientras que sus socios,Gerardo Díaz Ferrány el ex presidente de Aerolíneas,Antonio Mata, enfrentabancargos de defraudaciónante la Justicia española (luego serían condenados). Fue por entonces que presentaron la demanda por la expropiación de Aerolíneas ante el CIADI.
El fallo del tribunal del Banco Mundialdemoró nueve años. En el medio,los españoles vendieron la titularidad del juicioal fondo BurfordporUS$ 25 millones. Burford, a su vez, le cedió los derechos del juicio de Aerolíneas al fondo Titan, el cual ahora busca cobrar los más deUS$ 389 millones.
SN
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/expropiacion-aerolineas-argentinas-gobierno-apelo-fallo-obliga-pagar-us-390-millones_0_xlBrsDVNV8.html
Clarín,2025-01-09,"Inflación en la Ciudad: por tercer mes consecutivo, no pudo perforar el 3% y 2024 cerró con un 136,7%","Por tercer mes consecutivo, la inflación en la Ciudad de Buenos Aires no pudo perforar el 3% mensual. Así en diciembre el Índice de Precios al Consumidor (IPCBA) porteño fue del 3,3%, + 0,1 puntos superior al 3,2% de noviembre y octubre.
Con este dato, en 2024,la inflación porteña concluyó con un alza del 136,7%,de acuerdo a los datos del Instituto de Estadística y Censos porteño difundidos este jueves. Son unos 18 puntos porcentuales por encima del 118/119% que arrojaría el índice de precios nacional del INDEC.
En consecuencia,la pérdida del poder de compra de los porteños y las familias porteñas fue superior al del promedio nacional,en especial entre los sectores medios por el fuerte incremento de los servicios públicos y privados y de los regulados por el Estado.
La inflación porteña del año pasadotuvo como eje una gran brecha entre los precios de los Bienes, que acumularon una suba del 101% y los de los Servicios de 167,1%. Por el distinto peso que los bienes y los servicios tienen en el gasto de los hogares el impacto de la inflación afectó de distintas maneras a las familias porteñas.
El Estado (Gobierno Nacional y de CABA) no fue ajeno a esa trayectoria inflacionaria.Los precios y tarifas regulados por el Gobierno Nacional y el de CABA aumentaron el 236,1% en 2024 versus el 136,7% promedio.
Por ejemplo, las tarifas de Suministro de Agua subieron un 330,1%, Electricidad 357,8%, Gas 548,6%. Transporte de pasajeros por ferrocarril: 844,7%. Transporte de pasajeros por carretera: 328,3%.
Además de estos servicios públicos, por encima del 136,7% anual 2024, se destacaron:
Los alimentos y bebidas tuvieron un alza del 109,1%, por debajo del promedio, con carnes y derivados 89,6% y frutas 67,9%, los que ayudaron a moderar además los aumentos de las canastas básicas.
No obstante, por ejemplo, en alimentos se destacaron los aumentos en la leche común: de $ 543 en diciembre 2023 a $ 1.424: 162%, Pan lacteado de $ 983 a $ 2.561: 160%.
Como vino pasando en las mediciones anteriores, en diciembre los Bienes, con el 1,9% registraron por debajo de los Servicios que aumentaron 4,2%. “El comportamiento de los Servicios reflejó principalmente los aumentos en los precios de los restaurantes, bares y casas de comida y en los gastos comunes por la vivienda. Le siguieron en importancia, las actualizaciones en los valores de los alquileres de la vivienda, en las cuotas de la medicina prepaga y en las tarifas del servicio de alojamiento”, dice el Informe porteño.
En el gasto de los hogares porteños, los bienes representan el 41,41% del total y los servicios el 58,59%. El peso de los alimentos y bebidas no alcohólicas es del 17,13%, mientras Vivienda, agua, electricidad, gas y otros combustibles el 17,43%.
Redactor de la sección Economíaibermudez@clarin.com
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/inflacion-ciudad-tercer-mes-consecutivo-dio-encima-3-2024-cerro-1367_0_c6LPnIwQg1.html
Clarín,2025-01-09,“Lo prometido es deuda”: confirman el mayor pago a acreedores en lo que va de la gestión Milei,"El secretario de Finanzas,Pablo Quirno,usó las redes para comunicar de una manera informal quela Argentina concretó finalmente uno de los pagos de deuda más debatido de los últimos tiempos.
""Dicen que lo prometido es deuda…en este caso, PAGADA!"",tuiteó el funcionario, sin aclarar cuándo ni cómo fue puntualmente el desembolso,el mayor en lo que va de la gestión de Javier Milei.
En concreto, y tal como ya se descontaba,el Banco Central realizó el miércolesun girode US$ 1.600 millonespara el pago previsto a tenedores de origen extranjero y este jueves se cancelará el cupón correspondiente a los títulos bajo ley local.Las reservas bajaron a US$ 31.171 millones, lo que implica una caída de US$ 1.728 millones.
Dicen que lo prometido es deuda…en este caso, PAGADA!Vamos 🇦🇷🇦🇷🇦🇷!
En total, este juevesdeben pagarse casi US$ 4.400 millonesen bonosBonares y Globales2029 y 2030.
Se trata deltercer cupónde la deuda de US$ 66.000 millones reestructurada en 2020 por Martín Guzmán. A cambio de títulos emitidos bajo la gestión de Mauricio Macri, el Gobierno entregó bonos -en su mayoría AL29, AL30, GD29 y GD30- con tasas de interés de entre 0,5 y 2,3% y amortizaciones de capital de entre 8 y 10%. Esto permitió una quita de intereses y extendió plazos por 3 años, pero con fuertes pagos desde 2024.
Argentina ya canceló US$ 1.600 millones en intereses en enero de 2024 y en julio fue el primer pago de amortización, por lo que el monto total ascendió a US$ 2.600 millones.En enero de 2025 vencían US$ 1.500 millones de intereses y US$ 2.800 millones de capital.
Según PPI, gran parte de lo que cobren los inversores se volverá a volcar a bonos soberanos. ""Estimamos que cerca de US$ 1.100 a 1.200 millones de los US$ 4.450 millones que se pagan están en manos de entidades públicas, lo que reflejaun piso de reinversión"", indicaron.
""Con respecto al resto, la tenencia de bonos legislación extranjera al tercer trimestre de 2024 alcanzó el 31%. Si tomamos en cuenta que los tenedores locales tenían el 83% de la deuda local, podemos inferir queel 52,5% del total del pago será recibido por residentes, mientras que el resto será para no residentes"", explicaron los analistas.
Y agregaron: ""Más allá de que los jugadores locales estarán más propensos a reinvertir los flujos, creemos que esta situación se repetirá en el exterior por elsentimientobullishpor Argentinay por el hecho de que nuestros títulos soberanosaún ofrecen una tasa atractivaen comparación con sus pares (la deuda sigue ofreciendo rendimientos por encima del 10%)"".
El pago se produce luego de que el Gobierno anunció la semana pasada un préstamo REPO de US$ 1.000 millones con cinco bancos, incluidos JP Morgan y Citi, que servirá para reforzar las reservas.
Los inversores están siguiendo de cerca cómo el Gobierno desmantela el cepo cambiario y cómo será el nuevo acuerdo que el ministro de Economía Luis Caputo negociará con el Fondo Monetario Internacional.
Según Quantum Finanzas, la consultora de Daniel Marx, hay vencimientos por US$ 22.000 millones en 2025 (US$ 7.700 millones con organismos internacionales, US$ 9.500 millones con bonistas, US$ 2.500 millones por el Bopreal y US$ 2.700 millones de las provincias).
NE
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/prometido-deuda-confirman-mayor-pago-acreedores-va-gestion-milei_0_CBfjy0Md3u.html
Clarín,2025-01-09,Dólar hoy: a cuánto cotizan el oficial y sus diferentes tipos de cambio este jueves 09 de enero,"Eldólar oficialcotiza estejueves 09 de eneroa $1016 para la compra y $1056 para la venta en las entidades bancarias.
En cuanto aldólar blue, esta jornada cotiza a $1200 para la compra y $1220 para la venta. Así, marca una brecha de 18% con respecto al dólar oficial. Elvalor del dólar bluetiene una diferencia sustancial con el dólar oficial, que se adquiere en los bancos y que posee una cotización establecida.
Por otro lado, eldólar turista(también conocido comodólar solidario) cotiza a $1372,80. Este valor es el que se utiliza al momento de comprar dólar para ahorro o de realizar transacciones en el exterior y surge de la suma de un 30% al valor del dólar oficial del día.
Otro de los tipos de cambio es eldólar mayorista, el cual inicia el día a $1207,77 para la compra y $1212,99 para la venta.
En relación alContado con liqui(CCL), el precio de referencia es de $1188,80. El CCL es la operatoria que permite a las empresas comprar papeles argentinos en el mercado local y venderlos en el exterior para lograr así girar divisas para ""atesoramiento"".
Hoy en Argentina conviven al menos seis tipos de cotizaciones distintas para la moneda estadounidense, algunas más usadas que otras.
Dólar ahorro/tarjeta o dólar turista/solidario: tiene el recargo del 30% dispuesto por el Gobierno sobre las compras realizadas con tarjeta en moneda extranjera y sobre la adquisición de divisas para atesoramiento dentro del circuito oficial.
Dólar blue: es el billete que se vende en el mercado informal, a través de cuevas o “arbolitos” en la calle.
Contado con Liqui: es una operación legal para conseguir dólares en el exterior. Se convirtió en el camino preferido de las empresas. Se compran títulos o acciones argentinas en pesos y luego se venden en el exterior en dólares.
Dólar oficial o minorista: es el precio al que pueden acceder los particulares pero siempre dentro del cerco de US$200 establecido por el cepo.
Dólar mayorista: es el que se usa para el comercio exterior, el pago de deudas dolarizadas y de dividendos. Teóricamente es el que incide en la fijación de los precios de los productos importados.
Dólar para industria y servicios: por el efecto de las retenciones, los exportadores de manufacturas y de servicios reciben en realidad un dólar a un valor más bajo que el oficial, y mucho más bajo que el blue. Dentro de esta categoría, hay distintos valores para quienes exportan carne y lácteos, para trigo, maíz y girasol y para la soja.
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/dolar-hoy-cotizan-oficial-diferentes-tipos-cambio-jueves-09-enero_0_dY5QqOxNAc.html
Clarín,2025-01-09,Compras por courier: suman más beneficios para facilitar la importación y exportación,"ARCA, la Agencia de Recaudación y Control Aduanero que reemplazó a la AFIP,elevó el peso máximoque pueden tener los paquetes o pieza postal paraimportaciones y exportaciones que se realicen vía courier.
El organismo adecuó la normativa vigente para que personas físicas y jurídicas puedanexportar o importar mercadería con un peso máximo por paquete o pieza postal de hasta 50 kilos, independientemente del peso total del envío.Antes el total del envío no podía superar esa medida.
Además, ya no será obligatorio para quien ingrese al país mercadería por este régimen tener constituido el Domicilio Fiscal Electrónico (DFE).
""De esta manera, ARCA avanza en su objetivo de facilitar el comercio internacional y dar mayor fluidez en el intercambio entre el país y el resto del mundo"", indicó la agencia en un comunicado.
La nueva Resolución General 5.631/2025 da algunas precisiones sobre la resolución anterior (5.608/2024), que había elevado de 1.000 a 3.000 dólares el monto máximo para importar por courier y que permitió que firmas comoMercado Libre o Frávega comenzaran a ofrecer en sus sitios compras internacionales, al estilo Amazon.
ARCA envió una guía de las nuevasclaves para tener en cuenta a la hora de comprar vía courier:
El peso máximo a partir de ahora será de50 kilogramospor paquete o pieza postal, independientemente del peso total del envío.
Tanto para importación como para exportación, no podrán exceder los 3.000 dólares.
ARCA también instrumentó las modificaciones previstas en el Decreto 1.065/2024, que eliminó los aranceles de importación al ingreso de mercaderías hasta un valor FOB US$ 400, con un tope máximo de5 envíos por año y por persona.Así, el gobierno nacional busca impulsar una mayor competencia que redunde en beneficios para los consumidores
Hay límite solo para los denominados “pequeños envíos” ya sea porque gozan de la franquicia de aranceles hasta un valor de US$ 400, o porque tienen eximida la intervención de terceros organismos. Para estos casos el límite es de hasta 3 unidades de la misma especie, y hasta 5 envíos al año por persona.
Derechos de importación y tasa de estadística. El impuesto al valor agregado (IVA) debe abonarse.
No es necesario. Solo en los casos en que el envío es por Correo Argentino.
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/compras-courier-suman-beneficios-facilitar-importacion-exportacion_0_eRQcwA2OmI.html
Clarín,2025-01-09,Dólar tarjeta hoy: a cuánto cotiza este jueves 09 de enero,"La cotización deldólar tarjetaes de$1372,80, este jueves 09 de enero de 2025.
El dólar tarjeta sube0%respecto al mismo día de la semana anterior.
En lo que va de enero de 2025, el dólar tarjeta baja respecto al mes anterior: la diferencia es de17%.
En comparación con el año pasado, el dólar tarjeta sube un21%. A esta altura del año anterior, el dólar tarjeta cotizaba a$1138.
El valor deldólar tarjetatiene una diferencia con eldólar blue. Mientras que el primero está$1372,80, el blue cotiza hoy a$1200, lo que marca una brecha de14%.
Eldólar tarjetaes el tipo de cambio que se emplea para el pago de consumos con tarjeta de débito y crédito en el exterior así como para la compra, también en dólares, de pasajes y paquetes turísticos hacia destinos fuera de la Argentina.
El valor deldólar tarjetase conforma de la siguiente manera: al dólar oficial se le añade un 30% de impuesto país y un 30% de ganancias. Se trata de una carga impositiva total del 60%, frente al 155% que existía en la gestión anterior.
La cotización del dólar tarjeta funciona en el mismo horario del mercado de cotizaciones:hasta las 16:30 horas, de lunes a viernes.
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/dolar-tarjeta-hoy-cotiza-jueves-09-enero_0_dGZRANktCJ.html
Clarín,2025-01-09,Dólar ahorro hoy: a cuánto cotiza este jueves 09 de enero,"La cotización deldólar ahorroes de$1372,80para la venta este jueves 09 de enero de 2025.
El dólar ahorro sube0%respecto al mismo día de la semana anterior.
En lo que va de enero de 2025, el dólar ahorro baja respecto al mes anterior: la diferencia es de17%.
En comparación con el año pasado, el dólar ahorro sube un21%. A esta altura del año anterior, el ahorro cotizaba a$1138.
El valor deldólar ahorrotiene una diferencia con eldólar MEP. Mientras que el primero está$1372,80, el MEP cotiza hoy a$1161,20, lo que marca una brecha de18%.
Eldólar ahorroes un tipo de cambio mayor al dólar oficial, que se muestra como la opción más barata para comprar a modo de atesoramiento.
La compra deldólar ahorrohoy en Argentina se maneja bajo la siguiente cotización: el 30% del impuesto país se mantiene y el 35% del impuesto a las ganancias pasa a ser de un 45%, igualando la cotización del dólar tarjeta.
La cotización del dólar ahorro funciona en el mismo horario del mercado de cotizaciones:hasta las 16:30 horas, de lunes a viernes.
Estas operaciones reciben el nombre de “operaciones de liquidación con cable”. Para identificarlas se agrega una C al final del código de negociación de la especie. Así se diferencian de aquellas que se liquidan en pesos o dólares en cuentas radicadas en el mercado local.
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/dolar-ahorro-hoy-cotiza-jueves-09-enero_0_tK2tVfQwe6.html
Clarín,2025-01-09,Dólar CCL hoy: a cuánto cotiza este jueves 09 de enero,"La cotización deldólar CCLes de$1188,80para la compra y de$1192,20para la venta, este jueves 09 de enero de 2025.
El dólar CCL baja0%respecto al mismo día de la semana anterior.
En lo que va de enero de 2025, el dólar CCL sube respecto al mes anterior: la diferencia es de11%.
En comparación con el año pasado, el dólar CCL sube un1%. A esta altura del año anterior, el CCL cotizaba a$1176.
El valor deldólar CCLtiene una diferencia con eldólar MEP. Mientras que el primero está$1188,80, el MEP cotiza hoy a$1161,20, lo que marca una brecha de1%.
Eldólar CCL o dólar contado con liquidaciónes uno de los tipos de cambio financieros más usados en el país, junto con el dólar MEP (o dólar bolsa). Se trata de una herramienta financiera que permite cambiar pesos por dólares en el exterior. Muchas empresas e inversionistas usan este método para adquirir divisas y sacarlas del país legalmente.
Eldólar CCL o dólar contado con liquidaciónconsiste en la compra de un bono en pesos (AL30) o en dólares (AL30D) para venderlo en especie C (AL30C). Mediante estas 2 simples operaciones podés ingresar dinero a cuentas de inversión en Estados Unidos.
La cotización del dólar CCL funciona en el mismo horario del mercado de cotizaciones:hasta las 16:30 horas, de lunes a viernes.
Estas operaciones reciben el nombre de “operaciones de liquidación con cable”. Para identificarlas se agrega una C al final del código de negociación de la especie. Así se diferencian de aquellas que se liquidan en pesos o dólares en cuentas radicadas en el mercado local.
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/dolar-ccl-hoy-cotiza-jueves-09-enero_0_Fqy8qL11rC.html
Clarín,2025-01-09,Dólar cripto hoy: a cuánto cotiza este jueves 09 de enero,"La cotización deldólar criptoes de$1207,40para la compra y de$1212,99para la venta, estejueves 09 de enero.
El dólar criptobaja0%respecto al mismo día de la semana anterior.
En lo que va deenero 2025, el dólar criptosuberespecto al mes anterior: la diferencia es de12%.
En comparación con el año pasado, el dólar criptosubeun10%. A esta altura del año anterior, el dólar cripto cotizaba a$1100.
El valor deldólar criptotiene una diferencia con eldólar blue. Mientras que el primero está a$1207,40, el blue cotiza hoy a$1200, lo que marca una brecha de0.62%.
Eldólar criptoes una cotización que se define en función de la compraventa de “stablecoins”, es decir, criptomonedas atadas a un activo estable, en este caso al dólar estadounidense.
Para operar con eldólar criptoes necesario tener una cuenta en alguna billetera virtual o una exchange. Se define su cotización en función de la compra y venta de criptomonedas ancladas al dólar estadounidense.
Newsletter Clarín
Recibí en tu email todas las noticias, coberturas, historias y análisis de la mano de nuestros periodistas especializados",https://www.clarin.com/economia/dolar-cripto-hoy-cotiza-jueves-09-enero_0_pVXTmEqpKx.html
